device_id,date,is_daytime,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,absolute_humidity_count,absolute_humidity_mean,absolute_humidity_std,absolute_humidity_min,absolute_humidity_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P1,2025-08-29,0,1354,26.81785819793205,1.2998656445364951,24.44,28.21,1354,14.657134416543574,1.6716574090928016,11.51,17.13,1354,443.6935007385524,48.40896396505896,410,600
P1,2025-08-29,1,430,27.034581395348837,0.7850058640838743,25.28,28.41,430,13.20353488372093,1.8123258549741512,11.51,17.33,430,583.0790697674419,134.99181803426302,409,783
P1,2025-08-30,0,1438,29.018233657858136,1.1307124245273221,27.46,30.83,1438,18.051182197496523,0.9741716643581556,16.21,19.35,1438,409.9005563282337,1.622900561245038,409,421
P1,2025-08-30,1,1436,29.969881615598887,1.1360578210350691,28.17,31.29,1436,18.347151810584958,0.19171707323797363,17.79,18.74,1436,408.81615598885793,0.7855246060187964,408,411
P1,2025-08-31,0,1437,29.93096729297147,0.43085565855826236,29.44,30.89,1437,18.678315935977732,0.3977763090443619,17.98,19.3,1437,431.0111343075852,19.640392085929623,409,460
P1,2025-08-31,1,1436,30.845452646239554,0.885510701592096,29.44,32.01,1436,19.139011142061282,0.2021187352796108,18.55,19.44,1436,435.0215877437326,17.206884830233992,410,462
P1,2025-09-01,0,1436,27.61358635097493,2.2512132586879297,24.41,29.93,1436,15.46566852367688,2.5758937771909314,11.8,18.11,1436,501.3488857938719,55.216862345296526,450,652
P1,2025-09-01,1,1394,27.080337159253943,0.9844886514870443,25.39,29.75,1394,12.416563845050215,1.3097696407056207,11.1,17.85,1394,676.3543758967002,141.59891217756115,412,852
P1,2025-09-02,0,1334,26.847526236881556,1.2313012032397022,24.75,28.22,1334,15.598313343328337,1.875812583116596,12.63,18.05,1334,536.5577211394303,85.37339132066053,458,744
P1,2025-09-02,1,1436,26.488384401114207,0.9877209369783561,25.37,28.64,1436,13.675550139275765,1.9922730291231223,11.88,18.64,1436,721.1580779944289,148.58401843402874,447,879
P1,2025-09-03,0,536,26.936361940298507,1.1287553361739977,24.71,27.86,536,15.805597014925372,1.717783732405847,12.36,17.17,536,487.3339552238806,56.30270692874843,421,692
P1,2025-09-03,1,378,26.609841269841272,0.8341910906974004,25.16,28.17,378,13.893174603174604,1.8128212624649616,11.94,17.84,378,609.0,114.01810084786945,425,737
P1,2025-09-04,0,908,26.62763215859031,0.6396339991406315,25.18,27.66,908,14.966112334801762,1.317533518249518,12.87,17.71,908,497.2004405286344,69.88970299085345,410,631
P1,2025-09-04,1,1092,26.458992673992675,0.5158672868979612,25.42,27.8,1092,13.517490842490842,0.9183253623000233,12.63,18.0,1092,657.9514652014652,81.1437060627517,410,754
P1,2025-09-05,0,1436,26.655410863509747,0.9402252890343662,24.87,27.63,1436,15.313899721448466,1.772596977008275,12.35,17.55,1436,453.86977715877435,45.47997720273689,411,642
P1,2025-09-05,1,1435,26.956926829268294,0.4705357249157058,25.7,27.76,1435,13.918327526132403,1.4818183978947745,12.34,17.63,1435,602.8648083623693,118.62621279968174,409,753
P1,2025-09-06,0,980,27.921714285714284,1.070473876717896,26.95,30.14,980,16.686214285714286,0.754332569313873,15.54,18.4,980,421.2948979591837,8.288205835104838,409,445
P1,2025-09-06,1,1353,29.389349593495936,1.2058741297893179,27.43,30.81,1353,17.712261640798225,0.40316836838793046,16.68,18.34,1353,411.45454545454544,4.318791893712085,408,428
P1,2025-09-07,0,1028,29.6554766536965,0.4530905088296539,28.93,30.3,1028,18.45852140077821,0.5816036927603782,17.29,19.1,1028,451.0194552529183,12.710529369767679,414,470
P1,2025-09-07,1,1437,30.202484342379957,0.7461402216944067,28.92,31.17,1437,18.79778705636743,0.570962366764494,17.6,19.7,1437,448.2261656228253,8.688492380248206,424,471
P1,2025-09-08,0,1436,27.896887186629527,1.7944958015245855,25.02,29.7,1436,16.06949164345404,2.7913654232404808,11.88,18.88,1436,518.6873259052925,78.18161029095921,449,749
P1,2025-09-08,1,1438,27.579471488178026,0.9412549546128153,25.99,29.79,1438,13.223970792767732,1.273099611686292,11.63,18.84,1438,691.0897079276773,157.61014733818624,410,872
P1,2025-09-09,0,1436,27.073328690807802,1.1550401259627072,25.07,28.33,1436,14.9233286908078,1.541410976058483,12.37,16.7,1436,509.20194986072426,69.1215232167605,446,706
P1,2025-09-09,1,1437,26.839164926931105,0.7505420501342485,25.81,28.67,1437,13.619429366736256,1.4315421423586199,12.32,17.42,1437,659.0194850382742,127.52614963263211,439,805
P1,2025-09-10,0,1438,27.43204450625869,0.3807233977615021,26.22,28.0,1438,15.010020862308762,0.7238776253927806,13.06,15.89,1438,447.5611961057024,38.933289792935454,410,587
P1,2025-09-10,1,1436,26.888363509749304,0.642451996199036,25.44,28.23,1436,13.387688022284124,1.244351733393731,12.08,16.61,1436,647.0389972144847,146.50458797243493,410,838
P1,2025-09-11,0,1437,26.64262352122477,1.0006409538248109,24.44,27.72,1437,13.964210160055671,1.0396799608451885,11.73,15.32,1437,470.402226861517,63.72848652712258,414,683
P1,2025-09-11,1,1436,26.82903203342618,0.597622090817503,24.96,27.91,1436,12.764150417827297,1.0820663106776953,11.51,15.57,1436,648.4603064066853,135.33235572820172,410,815
P1,2025-09-12,0,1436,26.46642757660167,0.6444798423729519,25.07,27.17,1436,14.692444289693592,1.2351299556512945,12.28,16.04,1436,512.424791086351,93.90858063764945,417,733
P1,2025-09-12,1,1437,26.36556715379262,0.606939134797999,25.23,27.47,1437,13.226597077244259,1.1463717925282992,12.04,16.46,1437,659.0334029227557,153.2432215658865,409,868
P1,2025-09-13,0,1436,28.16575905292479,0.6900300819743351,27.17,29.02,1436,17.72242339832869,0.8876500576185086,15.73,18.78,1436,437.5201949860724,20.1483075148034,410,480
P1,2025-09-13,1,1437,28.817390396659704,0.6401813124456548,27.64,29.56,1437,18.096555323590813,0.4985896884948423,17.12,18.91,1437,425.303409881698,16.867741156041927,410,459
P1,2025-09-14,0,1437,29.232136395267922,0.7810826272039851,28.38,30.47,1437,18.236450939457203,0.16447963821291198,17.82,18.72,1437,412.1350034794711,3.3287606045258418,409,427
P1,2025-09-14,1,1436,29.94376740947075,0.9623671882900852,28.37,31.09,1436,18.8008356545961,0.32725316225395806,17.86,19.23,1436,423.1908077994429,17.98872505302747,409,467
P1,2025-09-15,0,1438,27.978331015299023,1.642552284060117,25.57,29.61,1438,16.428915159944367,2.275218421175578,12.77,18.84,1438,482.83518776077887,90.53957154173658,410,705
P1,2025-09-15,1,1436,27.115612813370472,1.0493213870530715,25.77,29.95,1436,13.718697771587744,1.9662797545248356,12.05,19.51,1436,668.675487465181,139.81856530373517,409,855
P1,2025-09-16,0,1436,27.205,1.2643458321500576,25.23,28.59,1436,15.7025,2.3609111105200475,12.29,18.62,1436,488.4693593314763,79.22328368112449,430,692
P1,2025-09-16,1,1437,27.511732776617954,0.7364338454774984,25.9,29.02,1437,14.036492693110647,2.271735639457266,11.94,19.05,1437,661.7780097425191,146.99407873050546,411,835
P1,2025-09-17,0,1436,27.30977715877437,0.9338596723220225,25.87,28.39,1436,15.82958913649025,1.7463560184763725,13.0,18.32,1436,494.3342618384401,103.17003844274286,410,770
P1,2025-09-17,1,1437,27.387640918580377,0.8065701234281969,26.16,28.93,1437,14.537112038970077,1.8323612775991132,12.94,18.44,1437,617.2338204592902,131.7337132066531,411,802
P1,2025-09-18,0,1436,27.340369080779944,0.6049708746335126,26.3,28.02,1436,15.196350974930361,1.8589096648939047,12.33,17.46,1436,504.1782729805014,107.37587230236967,410,761
P1,2025-09-18,1,1437,26.486263048016703,0.6313423779274028,25.48,28.07,1437,13.37545581071677,1.5948938863340576,11.98,17.7,1437,661.2553931802366,156.32062363981672,407,870
P1,2025-09-19,0,1438,26.9828859527121,0.6816867426452391,25.2,27.55,1438,15.039547983310152,0.6118204728639034,13.08,16.24,1438,485.4075104311544,44.01130049488155,441,620
P1,2025-09-19,1,1436,26.200800835654594,0.7105339696160796,25.34,27.87,1436,13.615536211699164,1.0636150593643467,12.43,16.24,1436,572.2708913649025,87.53151198923338,409,684
P1,2025-09-20,0,1437,26.604328462073763,1.1340232925168072,24.94,27.84,1437,15.288315935977732,1.5994335096919579,12.7,16.99,1437,426.9408489909534,11.934360057208373,409,447
P1,2025-09-20,1,1436,25.350772980501393,1.4569591362604675,23.53,27.87,1436,14.675160167130919,1.2042175776530675,12.89,16.74,1436,441.008356545961,14.861213922435677,408,480
P1,2025-09-21,0,1436,25.858871866295264,0.8627840732706605,24.78,27.11,1436,12.621406685236769,0.3792412730738337,11.67,13.41,1436,425.96100278551535,19.080899038636552,409,491
P1,2025-09-21,1,1437,25.740869867780095,0.5211036690424127,24.85,26.61,1437,12.007529575504524,0.21714039524840506,11.55,12.52,1437,451.7404314544189,24.661273263521032,409,493
P1,2025-09-22,0,1436,26.475508356545962,0.8736783264157459,25.04,27.35,1436,13.427722841225625,0.6515971552625258,12.29,15.14,1436,497.8307799442897,78.13710758373072,430,671
P1,2025-09-22,1,1437,26.283256784968685,0.633663881891135,25.46,27.66,1437,12.62794711203897,0.662370313149154,11.89,14.86,1437,609.0514961725818,103.93437300652036,410,775
P1,2025-09-23,0,718,27.4224651810585,0.19656228453309574,26.93,27.66,718,15.800125348189415,0.310278789289913,15.11,16.37,718,430.65738161559887,6.539197963846285,423,451
P1,2025-09-23,1,374,27.56871657754011,0.4266654293767553,26.57,28.18,374,16.076417112299467,0.9564257060435595,13.84,17.56,374,430.51069518716577,13.137696944927594,410,473
P2,2025-07-17,0,90,24.032467444444446,0.7460627451571172,23.14562,26.45305,90,12.923333333333332,1.0691832438776645,11.67,16.05,90,469.43333333333334,11.236027527856123,454,498
P2,2025-07-18,0,1440,28.517711027777775,3.5209889456868417,24.29289,32.89563,1440,12.985243055555555,0.7037522361028058,12.08,15.17,1440,560.28125,102.46554394257707,458,809
P2,2025-07-18,1,1105,31.95799183710407,1.5309966008836837,24.63664,33.4382,1105,13.793800904977376,0.7763071236181838,12.03,15.9,1105,679.8199095022625,105.31607517472906,425,841
