device_id,date,hour,temperature_count,temperature_mean,temperature_std,temperature_min,temperature_max,absolute_humidity_count,absolute_humidity_mean,absolute_humidity_std,absolute_humidity_min,absolute_humidity_max,co2_count,co2_mean,co2_std,co2_min,co2_max
P1,2025-09-13,17,120,29.094916666666666,0.04862816960931288,29.02,29.18,120,18.638250000000003,0.10438022366538967,18.39,18.87,120,433.05,2.117752098235255,429,439
P1,2025-09-13,18,120,28.994416666666666,0.017765788732838704,28.96,29.02,120,18.615083333333335,0.06428659352028769,18.41,18.76,120,428.8333333333333,4.175424968726873,420,440
P1,2025-09-13,19,119,28.960336134453783,0.016464279419258408,28.92,29.0,119,18.660336134453782,0.033872462019109956,18.59,18.78,119,423.218487394958,2.8999113483397227,417,429
P1,2025-09-13,20,120,28.91166666666667,0.03789266870697447,28.85,28.99,120,18.607000000000003,0.03458274694922978,18.53,18.68,120,419.51666666666665,2.9074905675788734,410,425
P1,2025-09-13,21,120,28.81341666666667,0.030774207069045965,28.76,28.87,120,18.530666666666665,0.04059915413560965,18.46,18.63,120,414.25,2.4708383226765234,410,420
P1,2025-09-13,22,119,28.712857142857143,0.02013273147174365,28.67,28.76,119,18.468151260504204,0.03316538900810133,18.41,18.55,119,413.8235294117647,2.1926188150691917,410,420
P1,2025-09-13,23,120,28.669583333333332,0.028057439084050152,28.62,28.72,120,18.33791666666667,0.05644802522517041,18.22,18.45,120,412.59166666666664,2.288061207580732,410,420
P1,2025-09-14,0,120,28.595833333333335,0.02522448234956902,28.54,28.64,120,18.262166666666666,0.03336035319456337,18.19,18.34,120,411.96666666666664,1.9785969620858472,410,417
P1,2025-09-14,1,120,28.513250000000003,0.0245689733969805,28.46,28.55,120,18.221999999999998,0.02871476649959298,18.15,18.28,120,412.625,2.070450363056852,410,417
P1,2025-09-14,2,119,28.48495798319328,0.012064371806457828,28.46,28.51,119,18.22294117647059,0.03886859525258577,18.15,18.3,119,413.30252100840335,2.245728985296837,410,421
P1,2025-09-14,3,120,28.449,0.019463389463600194,28.41,28.48,120,18.147166666666667,0.06449784483837617,18.01,18.28,120,413.975,2.3243775709718415,410,419
P1,2025-09-14,4,120,28.412583333333334,0.011264268884458672,28.39,28.43,120,18.017833333333332,0.05291793763223528,17.89,18.14,120,416.01666666666665,3.1032196165910393,410,423
P1,2025-09-14,5,120,28.395916666666665,0.01590390435300375,28.38,28.44,120,17.924416666666666,0.03953077374437658,17.82,18.03,120,418.6,3.262725570939122,412,427
P1,2025-09-14,6,119,28.408991596638657,0.024920040195819854,28.37,28.47,119,17.996050420168068,0.05802130653935246,17.86,18.16,119,421.0924369747899,2.1784444638344915,416,426
P1,2025-09-14,7,120,28.500083333333336,0.06585565873267005,28.41,28.65,120,18.308249999999997,0.18278730119729708,17.96,18.73,120,428.8333333333333,6.52510772419315,417,445
P1,2025-09-14,8,120,28.811333333333334,0.0858955133617947,28.65,28.95,120,18.675583333333336,0.08487059683590667,18.48,18.86,120,451.3,4.090571244856135,444,460
P1,2025-09-14,9,119,29.186050420168066,0.12215729292974223,28.96,29.38,119,18.92252100840336,0.0629530156706182,18.76,19.08,119,459.6218487394958,3.833376165260068,452,467
P1,2025-09-14,10,120,29.621083333333335,0.15476626906149593,29.38,29.87,120,18.936416666666666,0.0662157897508202,18.78,19.1,120,442.34166666666664,7.9910620588962145,427,455
P1,2025-09-14,11,120,30.043166666666664,0.0958288331667812,29.87,30.25,120,18.948833333333333,0.06182359470901885,18.79,19.07,120,419.98333333333335,6.015363150927369,410,432
P1,2025-09-14,12,120,30.432166666666667,0.09327994671624017,30.25,30.58,120,18.963083333333334,0.05416743158262298,18.81,19.07,120,409.8,0.4016771562027661,409,410
P1,2025-09-14,13,119,30.704537815126052,0.08569504365510547,30.58,30.86,119,19.051344537815126,0.05470915967290071,18.96,19.19,119,409.06722689075633,0.2514733681008603,409,410
P1,2025-09-14,14,120,30.962833333333332,0.045838285956000716,30.86,31.02,120,19.091833333333334,0.053136629555893516,18.93,19.17,120,409.0,0.0,409,409
P1,2025-09-14,15,120,31.066,0.017604430305652684,31.02,31.09,120,19.0455,0.08478197445965512,18.9,19.23,120,409.0,0.0,409,409
P1,2025-09-14,16,119,30.958151260504202,0.08075875758309109,30.79,31.08,119,18.817394957983193,0.0871046729065652,18.64,19.0,119,409.00840336134456,0.09166984970282191,409,410
P1,2025-09-14,17,120,30.6265,0.0898238238316013,30.47,30.79,120,18.849749999999997,0.1027476512234378,18.58,19.05,120,409.2916666666667,0.4564354645876446,409,410
P1,2025-09-14,18,120,30.3585,0.05968615396211944,30.26,30.47,120,18.556416666666667,0.07716397288556195,18.38,18.72,120,409.2416666666667,0.42988826637698424,409,410
P1,2025-09-14,19,120,30.232416666666666,0.04821164532660399,30.12,30.32,120,18.40675,0.04873461834476989,18.2,18.49,120,409.80833333333334,0.3952625620991838,409,410
P1,2025-09-14,20,119,30.072773109243695,0.051747830049453304,29.96,30.19,119,18.278823529411763,0.04956038040695068,18.16,18.39,119,410.0,0.0,410,410
P1,2025-09-14,21,120,29.880916666666668,0.054772191823943786,29.79,29.97,120,18.28308333333333,0.047893366031258176,18.17,18.38,120,410.0,0.0,410,410
P1,2025-09-14,22,120,29.743916666666667,0.030466839207843842,29.71,29.81,120,18.302833333333336,0.04703267831127324,18.15,18.4,120,410.0,0.0,410,410
P1,2025-09-14,23,119,29.649831932773107,0.029052354648798576,29.6,29.71,119,18.213025210084034,0.04805636912317516,18.09,18.33,119,410.05882352941177,0.3749376817611023,410,413
P1,2025-09-15,0,120,29.58308333333333,0.014712701500209573,29.56,29.61,120,18.278416666666665,0.055336948516778714,18.17,18.4,120,410.0,0.0,410,410
P1,2025-09-15,1,120,29.55875,0.015641063171757345,29.53,29.59,120,18.372833333333332,0.04296145102891413,18.27,18.49,120,410.175,0.5892952634825893,410,413
P1,2025-09-15,2,120,29.531833333333335,0.016802527487613468,29.5,29.56,120,18.488333333333333,0.04640583369103869,18.34,18.6,120,411.875,2.1792084755323127,410,417
P1,2025-09-15,3,119,29.483697478991598,0.011993327680211134,29.47,29.51,119,18.552268907563022,0.044387297289438375,18.43,18.67,119,413.47899159663865,2.321048636094293,410,419
P1,2025-09-15,4,120,29.482666666666667,0.02354089355711712,29.46,29.53,120,18.647,0.03494533546252142,18.55,18.72,120,416.0,2.967612287526091,410,423
P1,2025-09-15,5,120,29.504416666666668,0.02347162897940453,29.45,29.54,120,18.7125,0.059143039824342734,18.55,18.84,120,418.43333333333334,2.5527488342263793,412,426
P1,2025-09-15,6,119,29.505378151260505,0.08285979495678836,29.42,29.66,119,18.77126050420168,0.19001585403011667,18.47,19.23,119,426.3613445378151,8.66879372332598,417,445
P1,2025-09-15,7,120,28.793416666666666,0.8248498675041224,27.69,29.95,120,16.784583333333334,1.9430422718788463,13.9,19.51,120,422.53333333333336,16.484743816980796,409,452
P1,2025-09-15,8,120,27.159666666666666,0.20911149908032337,26.91,27.67,120,13.217833333333335,0.2500896757932576,12.77,13.92,120,473.71666666666664,41.10003850686891,422,575
P1,2025-09-15,9,120,27.15,0.0656576299431193,27.03,27.32,120,13.12075,0.15574792443685023,12.83,13.46,120,678.8083333333333,57.94249479510899,574,758
P1,2025-09-15,10,119,27.346554621848743,0.10669485218460521,27.12,27.49,119,13.047899159663865,0.14654711713869228,12.82,13.34,119,776.9579831932773,10.724907615249933,752,798
P1,2025-09-15,11,120,27.202833333333334,0.09834926044873121,26.99,27.34,120,13.022,0.20843796812150564,12.73,13.41,120,833.9916666666667,15.840855503451518,794,855
P1,2025-09-15,12,120,26.74975,0.201563062259006,26.38,27.12,120,12.903083333333333,0.1460217310484135,12.5,13.27,120,763.1666666666666,40.05192707904446,696,828
P1,2025-09-15,13,119,26.149159663865547,0.12344339148605867,25.94,26.4,119,12.534621848739494,0.09386060631006057,12.36,12.77,119,709.4033613445379,11.630846864055147,686,729
P1,2025-09-15,14,120,25.936416666666666,0.1895540801452731,25.77,26.45,120,12.267750000000001,0.19009711140547744,12.05,12.59,120,713.3,10.252771709693745,694,741
P1,2025-09-15,15,120,26.467916666666667,0.02615068915760014,26.43,26.53,120,12.702166666666667,0.21037055475546862,12.38,13.09,120,743.1583333333333,16.95916788495672,716,766
P1,2025-09-15,16,120,26.482666666666667,0.07612167762156262,26.39,26.63,120,13.092166666666666,0.15456734592329052,12.88,13.55,120,751.5916666666667,7.714981424174072,738,769
P1,2025-09-15,17,119,26.451848739495798,0.26705857412018424,25.94,26.71,119,13.182436974789915,0.21107861169762196,12.67,13.55,119,730.8571428571429,34.80022543134787,684,787
P1,2025-09-15,18,120,25.777583333333332,0.11033178255106968,25.58,25.98,120,12.9185,0.09204173331847328,12.77,13.17,120,682.7083333333334,11.39246089596565,659,705
P1,2025-09-15,19,120,25.81608333333333,0.11068386226974164,25.57,25.93,120,13.645333333333333,0.2802487890312874,12.97,14.0,120,633.0166666666667,18.6055848366787,595,659
P1,2025-09-15,20,119,25.798487394957984,0.04179527699094004,25.7,25.87,119,13.613361344537815,0.11514381067673524,13.4,13.82,119,553.5798319327731,24.994743785857672,515,597
P1,2025-09-15,21,120,26.287583333333334,0.3869987858173294,25.7,26.86,120,13.822583333333334,0.5097544240407632,13.07,14.88,120,498.4166666666667,5.234955769131352,489,516
P1,2025-09-15,22,120,27.20675,0.1832074752612348,26.86,27.49,120,15.595333333333334,0.33388704710439115,14.87,16.12,120,480.09166666666664,3.4348579737333953,473,489
P1,2025-09-15,23,120,27.703416666666666,0.11347450632382312,27.49,27.87,120,16.49475,0.1948581147243975,16.13,16.78,120,466.2583333333333,4.114936582893083,459,475
P1,2025-09-16,0,119,27.99058823529412,0.06335659260503536,27.87,28.1,119,16.969915966386555,0.10727357548414072,16.77,17.21,119,453.7647058823529,2.6607819748799875,448,459
P1,2025-09-16,1,120,28.190583333333333,0.051077397743266695,28.1,28.27,120,17.36325,0.12408429298144913,17.17,17.56,120,444.225,2.769772311122731,439,451
P1,2025-09-16,2,120,28.341,0.03937324092375866,28.27,28.4,120,17.767666666666667,0.10847865710645248,17.57,17.99,120,437.68333333333334,2.445999420536753,433,443
P1,2025-09-16,3,120,28.451166666666666,0.02701332796890074,28.4,28.49,120,18.127416666666665,0.090074626701143,17.96,18.3,120,434.8666666666667,1.5170367695688765,432,439
P1,2025-09-16,4,119,28.519411764705882,0.017721676741218318,28.48,28.56,119,18.390840336134456,0.07513355151061853,18.25,18.54,119,436.0,1.9915073926338722,430,440
P1,2025-09-16,5,120,28.562749999999998,0.013532562658304027,28.54,28.59,120,18.56208333333333,0.0260218341848098,18.48,18.62,120,439.1666666666667,1.5682422496226132,436,442
P1,2025-09-16,6,120,28.615833333333335,0.03513678752439922,28.57,28.69,120,18.567416666666666,0.05715224887807017,18.44,18.68,120,441.9916666666667,1.0884869873216814,439,445
P1,2025-09-16,7,119,28.795882352941177,0.10404865032807968,28.68,29.02,119,18.844789915966388,0.13416943967058229,18.3,19.05,119,444.7226890756302,2.626218425048876,439,453
P1,2025-09-16,8,120,27.81908333333333,0.42773194274678594,27.3,28.89,120,15.372416666666668,1.2283540916648539,13.7,18.21,120,429.1333333333333,13.936792086756109,411,473
P1,2025-09-16,9,120,27.156333333333333,0.07720901821029368,27.05,27.29,120,13.445583333333333,0.2626810566733227,13.03,13.92,120,548.475,46.769407960849804,474,627
P1,2025-09-16,10,120,27.196583333333333,0.07827441314696212,27.11,27.41,120,12.928166666666668,0.3328385263064305,12.5,13.59,120,696.975,29.2050020177562,627,744
P1,2025-09-16,11,119,27.620840336134453,0.1531952328767395,27.4,27.89,119,13.382605042016806,0.2242670252587985,13.11,13.93,119,751.6218487394958,12.659820062339815,725,773
P1,2025-09-16,12,120,27.90041666666667,0.14094158652550196,27.57,28.06,120,13.48925,0.4993696236340391,12.7,14.26,120,747.8083333333333,12.699034458984494,720,763
P1,2025-09-16,13,120,27.643916666666666,0.03928554876460906,27.57,27.71,120,12.69,0.09039595439746678,12.48,12.86,120,787.8833333333333,15.183019779867866,758,818
P1,2025-09-16,14,119,27.521596638655463,0.10117096784339392,27.35,27.71,119,12.60840336134454,0.1285906868103909,12.31,12.83,119,820.3781512605042,7.834075499130716,807,835
P1,2025-09-16,15,120,27.124166666666667,0.11376360078137782,26.87,27.34,120,12.532333333333332,0.15246288063653043,12.29,12.86,120,809.5166666666667,4.256450040442039,799,817
P1,2025-09-16,16,120,26.604583333333334,0.1321120980174588,26.4,26.85,120,12.249333333333334,0.19105955485502582,11.94,12.61,120,767.4333333333333,26.203063947257828,731,821
P1,2025-09-16,17,120,26.15325,0.16395409533814315,25.9,26.42,120,12.350333333333333,0.06647086091017775,12.22,12.5,120,695.6583333333333,20.803399784098506,667,735
P1,2025-09-16,18,119,25.804873949579832,0.09717070028353042,25.64,25.97,119,12.429243697478991,0.09503932873580322,12.29,12.79,119,675.7563025210084,7.673381667347925,663,692
P1,2025-09-16,19,120,25.577583333333333,0.08921690906293886,25.4,25.69,120,12.721916666666667,0.08024433102135209,12.54,12.89,120,627.925,23.962913397318577,575,668
P1,2025-09-16,20,120,25.325833333333332,0.05792756028779679,25.23,25.44,120,12.7755,0.07945031743911721,12.56,12.91,120,535.775,23.646366110928852,498,579
P1,2025-09-16,21,119,25.616974789915968,0.37420096708299494,25.24,26.27,119,13.011344537815125,0.4442722565216382,12.44,14.05,119,480.3529411764706,10.679132380245857,466,498
P1,2025-09-16,22,120,26.713833333333334,0.23917288614679266,26.28,27.09,120,14.67425,0.3632918184850159,14.07,15.16,120,457.4,6.759245147054801,446,469
P1,2025-09-16,23,120,27.358,0.13922112270917206,27.09,27.58,120,15.619833333333334,0.3062046971008273,15.15,16.19,120,439.48333333333335,4.570610045768149,430,447
P1,2025-09-17,0,120,27.72908333333333,0.08870682363959338,27.58,27.87,120,16.37783333333333,0.10771252849839666,16.17,16.59,120,426.8,3.8536242899468736,420,433
P1,2025-09-17,1,119,27.97621848739496,0.05940369783386213,27.87,28.06,119,16.77798319327731,0.15060094217147604,16.5,17.0,119,418.3613445378151,1.4245492444205647,414,421
P1,2025-09-17,2,120,28.140249999999998,0.03851143014873635,28.07,28.19,120,17.23075,0.1384983238681465,16.97,17.47,120,416.575,1.9344836238015213,410,421
P1,2025-09-17,3,120,28.228,0.019771807447678938,28.19,28.26,120,17.652916666666666,0.14596186812581857,17.41,17.9,120,419.71666666666664,1.6661904081438235,415,423
P1,2025-09-17,4,119,28.30579831932773,0.02226556961705767,28.26,28.35,119,17.909747899159665,0.06245625160216629,17.77,18.04,119,419.7226890756302,1.6308694247158004,417,423
P1,2025-09-17,5,120,28.36958333333333,0.009906778371555772,28.35,28.39,120,18.116083333333332,0.08177953385085507,17.97,18.32,120,418.3666666666667,1.9529479261467662,413,422
P1,2025-09-17,6,120,28.41075,0.027167779358898077,28.38,28.47,120,18.268166666666666,0.07765451750951699,18.07,18.42,120,420.025,1.9765962595100766,416,424
P1,2025-09-17,7,120,28.64925,0.13145061698555746,28.47,28.93,120,18.281083333333335,0.0591081594181718,18.12,18.44,120,419.375,3.717011766269814,411,428
P1,2025-09-17,8,119,28.201848739495798,0.36412180488233703,27.7,28.92,119,15.776974789915966,1.2359608590573492,14.08,18.27,119,437.88235294117646,15.959788702664659,414,480
P1,2025-09-17,9,120,27.549,0.07149543089355571,27.46,27.69,120,13.78475,0.13798040598931102,13.49,14.17,120,519.8333333333334,21.161775168716662,480,546
P1,2025-09-17,10,120,27.55525,0.15298136592189354,27.42,27.85,120,13.474166666666667,0.19356706146168723,13.14,13.81,120,589.4666666666667,40.99352958440035,543,661
P1,2025-09-17,11,119,27.890840336134453,0.031931596167186015,27.8,27.92,119,13.480588235294118,0.20436878479699688,13.12,13.8,119,692.2605042016806,12.836297967339952,664,706
P1,2025-09-17,12,120,27.6175,0.22767457979694478,27.3,27.95,120,13.71,0.14090344748303707,13.28,13.97,120,670.5916666666667,11.428620885747353,648,691
P1,2025-09-17,13,120,27.0475,0.1922456848965604,26.72,27.33,120,13.868500000000001,0.19664689166117005,13.44,14.28,120,669.425,16.11443452312235,636,688
P1,2025-09-17,14,120,26.650250000000003,0.07019136507500606,26.54,26.78,120,13.809333333333333,0.2470557156000317,13.43,14.21,120,684.0,18.33717810461396,656,728
P1,2025-09-17,15,119,26.518823529411762,0.0541838751201042,26.39,26.59,119,13.517226890756302,0.14712455445980605,13.14,13.85,119,756.0168067226891,9.87633980893977,732,776
P1,2025-09-17,16,120,26.300083333333337,0.05200995110559114,26.19,26.41,120,13.094833333333334,0.06751262979674803,12.94,13.22,120,769.4583333333334,5.551736549178482,761,785
P1,2025-09-17,17,120,26.264333333333333,0.04988614487991751,26.16,26.38,120,13.37275,0.17961659680758751,12.96,13.72,120,778.7583333333333,10.509696070039094,759,802
P1,2025-09-17,18,120,26.064666666666668,0.08299978063485353,25.94,26.22,120,13.229083333333334,0.11160401060030374,13.0,13.46,120,727.0416666666666,28.813919323457476,678,770
P1,2025-09-17,19,119,25.98470588235294,0.04772490962802601,25.9,26.07,119,13.529579831932773,0.2001287507529531,13.15,13.84,119,652.8991596638656,10.903579693628584,637,681
P1,2025-09-17,20,120,25.957,0.04974894956873963,25.87,26.07,120,13.637416666666667,0.13292757763669064,13.39,13.86,120,592.6583333333333,26.295187863217418,542,641
P1,2025-09-17,21,120,26.396916666666666,0.3327597761560905,25.87,26.85,120,14.129916666666666,0.3926798594132316,13.53,14.81,120,518.25,17.223810956508572,491,551
P1,2025-09-17,22,119,27.11352941176471,0.13891582767440538,26.85,27.32,119,15.294285714285714,0.281808840812866,14.76,15.74,119,475.25210084033614,10.41854481477819,459,493
P1,2025-09-17,23,120,27.452749999999998,0.07289871527726735,27.32,27.57,120,16.071083333333334,0.2018727273289164,15.73,16.43,120,446.275,6.4949398532610445,436,459
P1,2025-09-18,0,120,27.65941666666667,0.05053155821217492,27.58,27.74,120,16.505833333333335,0.07449080179337768,16.37,16.64,120,431.39166666666665,4.381580685063271,422,438
P1,2025-09-18,1,120,27.816333333333333,0.04246468296973161,27.74,27.88,120,16.772666666666666,0.07752184114390581,16.62,16.89,120,418.8,3.487311935834659,413,425
P1,2025-09-18,2,119,27.917394957983195,0.024956307068514046,27.88,27.96,119,16.940084033613445,0.046148173262398305,16.87,17.05,119,413.453781512605,1.740581916913367,410,417
P1,2025-09-18,3,120,27.969083333333334,0.014260236384322377,27.94,27.99,120,17.12875,0.046878396235507484,17.05,17.22,120,410.8333333333333,1.0949335832920437,410,414
P1,2025-09-18,4,120,27.995416666666664,0.006723323674534008,27.98,28.01,120,17.24458333333333,0.039019405500365104,17.17,17.34,120,410.0,0.0,410,410
P1,2025-09-18,5,119,28.011260504201683,0.006318471957617255,28.0,28.02,119,17.352268907563026,0.04201365748061092,17.27,17.46,119,410.0,0.0,410,410
P1,2025-09-18,6,120,28.018916666666666,0.009770116789107173,28.01,28.04,120,17.4515,0.044394147543728946,17.33,17.52,120,410.0,0.0,410,410
P1,2025-09-18,7,120,27.257333333333335,0.6885616885069644,26.21,28.07,120,15.755833333333333,1.6131844301264038,13.16,17.7,120,408.6666666666667,0.9730255451346292,407,410
P1,2025-09-18,8,120,26.06641666666667,0.13827749370778109,25.77,26.24,120,13.160333333333334,0.22324171372102092,12.77,13.62,120,443.7,40.641825539624556,408,520
P1,2025-09-18,9,119,26.385042016806725,0.17645700465215186,26.16,26.68,119,13.354117647058825,0.1572561969068401,13.05,13.63,119,585.7563025210084,38.452693010660525,518,657
P1,2025-09-18,10,120,26.179750000000002,0.18700857168149354,25.93,26.65,120,12.809583333333334,0.25060396233574583,12.47,13.46,120,638.3083333333333,24.832817752623477,603,678
P1,2025-09-18,11,120,26.265583333333332,0.2472429344338261,25.86,26.58,120,12.514000000000001,0.22846363004229026,12.05,13.02,120,723.9666666666667,29.48918996734173,673,767
P1,2025-09-18,12,119,25.88142857142857,0.34976816950245254,25.48,26.51,119,12.395882352941175,0.11210173772603316,12.14,12.62,119,740.0,17.696116590169765,707,787
P1,2025-09-18,13,120,26.24458333333333,0.2279609867600023,25.65,26.5,120,12.394499999999999,0.1821941433810463,12.01,12.67,120,829.7083333333334,16.894330923920844,792,859
P1,2025-09-18,14,120,26.2,0.3159964897156372,25.71,26.59,120,12.481833333333332,0.24940933022965184,11.98,12.85,120,796.3083333333333,48.981010869216384,737,870
P1,2025-09-18,15,120,26.301499999999997,0.23131937978082748,25.72,26.53,120,12.6035,0.12519329592489434,12.25,12.99,120,779.2333333333333,11.548024192263263,750,805
P1,2025-09-18,16,119,26.457899159663864,0.1008680456160777,26.16,26.56,119,12.569663865546218,0.1389240298008853,12.39,12.95,119,792.436974789916,18.31579787471729,739,818
P1,2025-09-18,17,120,26.57058333333333,0.05440736222631804,26.46,26.72,120,12.999666666666666,0.2124247106696426,12.74,13.44,120,788.1,14.525202670016052,758,823
P1,2025-09-18,18,120,26.634916666666665,0.05340499824487473,26.52,26.72,120,13.194583333333332,0.08215476104222275,13.07,13.36,120,734.5666666666667,21.40750411638396,684,761
P1,2025-09-18,19,119,26.461344537815126,0.060182270740116714,26.36,26.57,119,13.031848739495798,0.08185317970646519,12.91,13.18,119,647.0084033613446,19.374758958946735,617,685
P1,2025-09-18,20,120,26.43975,0.10883232419605891,26.3,26.66,120,12.687416666666667,0.2276127325577561,12.33,12.96,120,616.3083333333333,13.384297731682071,587,643
P1,2025-09-18,21,120,26.826166666666666,0.080148846124038,26.66,26.96,120,13.319583333333332,0.3940063469039058,12.42,13.91,120,557.825,15.255065283594279,535,589
P1,2025-09-18,22,120,27.082333333333334,0.08244920344344772,26.96,27.21,120,13.739166666666668,0.07938400801352377,13.57,13.91,120,515.775,10.683736560340382,497,536
P1,2025-09-18,23,119,27.273529411764706,0.0223450686666862,27.2,27.31,119,14.447647058823529,0.42293307136170527,13.57,14.97,119,483.65546218487395,7.368550871480209,473,501
P1,2025-09-19,0,120,27.317666666666664,0.024860394519924243,27.27,27.36,120,14.988083333333332,0.07111708694837275,14.84,15.17,120,472.7583333333333,2.7193543268912372,467,478
P1,2025-09-19,1,120,27.382583333333333,0.01667765744051401,27.35,27.41,120,15.11425,0.04818839952457032,15.0,15.23,120,467.71666666666664,1.8570027958388926,463,472
P1,2025-09-19,2,119,27.44,0.018039504672063316,27.41,27.47,119,15.201512605042018,0.05345104929068286,15.02,15.32,119,466.1512605042017,1.7975437830276753,463,471
P1,2025-09-19,3,120,27.483333333333334,0.015842360687629186,27.45,27.52,120,15.268916666666666,0.04573941229984314,15.15,15.36,120,465.10833333333335,1.659177853172893,461,469
P1,2025-09-19,4,120,27.507083333333334,0.008341032857605358,27.49,27.53,120,15.407416666666668,0.05231603757085245,15.28,15.53,120,463.89166666666665,1.407040121944613,460,467
P1,2025-09-19,5,120,27.52491666666667,0.010611222324299802,27.51,27.55,120,15.518416666666667,0.030623653003016206,15.46,15.6,120,464.4916666666667,1.4950665836797157,461,468
P1,2025-09-19,6,119,27.53168067226891,0.0207208781851682,27.51,27.58,119,15.661848739495799,0.09700573446752594,15.52,15.95,119,466.43697478991595,1.6805903697464457,462,470
P1,2025-09-19,7,120,27.68975,0.08593981184820434,27.58,27.87,120,16.016833333333334,0.1215514784145466,15.56,16.24,120,463.9916666666667,2.454616071002216,452,468
P1,2025-09-19,8,120,26.72233333333333,0.3267608621980697,26.38,27.74,120,13.988,0.5412894657337104,13.14,15.52,120,416.7583333333333,10.50649725616664,409,449
P1,2025-09-19,9,119,26.217899159663865,0.10598907802365838,26.02,26.4,119,13.002605042016807,0.12144233607483035,12.73,13.27,119,495.1932773109244,21.662776521624252,449,525
P1,2025-09-19,10,120,25.88883333333333,0.07929503818797524,25.76,26.04,120,12.995916666666666,0.07021570406995316,12.89,13.14,120,555.5166666666667,14.900219012170293,522,581
P1,2025-09-19,11,120,25.75358333333333,0.052208306646678825,25.65,25.86,120,13.042583333333333,0.188530343648418,12.85,13.6,120,595.7333333333333,9.268844835999708,578,614
P1,2025-09-19,12,120,25.77241666666667,0.04403962755880535,25.66,25.84,120,12.94425,0.13038831790224653,12.76,13.28,120,602.3916666666667,9.756097712560589,588,625
P1,2025-09-19,13,119,25.80546218487395,0.14791057707998498,25.67,26.19,119,12.785042016806724,0.30535856652766413,12.43,13.52,119,650.0,12.87093691030893,625,671
P1,2025-09-19,14,120,26.011000000000003,0.03216031272058357,25.96,26.08,120,13.233583333333334,0.05193395665979645,13.14,13.41,120,675.2166666666667,3.295485410320573,666,683
P1,2025-09-19,15,120,25.904166666666665,0.10626258370037188,25.71,26.06,120,13.217916666666667,0.31341677847685934,12.81,13.89,120,673.0916666666667,4.928046698003462,661,684
P1,2025-09-19,16,120,25.667250000000003,0.09086847545729437,25.48,25.81,120,13.386083333333334,0.15592659247510193,13.03,13.63,120,655.3666666666667,10.781195372938326,635,672
P1,2025-09-19,17,119,25.44689075630252,0.07746784898068385,25.34,25.67,119,13.112605042016808,0.2068220482332075,12.9,13.93,119,617.0504201680673,6.054622466495537,608,633
P1,2025-09-19,18,120,25.44,0.17588193136736005,25.2,25.77,120,13.66625,0.41560942900635756,13.08,14.28,120,588.875,14.014136020581585,572,620
P1,2025-09-19,19,120,26.019166666666667,0.1467667407503296,25.7,26.22,120,14.460583333333334,0.11262562236154268,14.2,14.65,120,564.225,16.045346716743246,532,590
P1,2025-09-19,20,119,26.2681512605042,0.0407132674530418,26.18,26.36,119,14.552941176470588,0.04572120639111013,14.41,14.64,119,506.26050420168065,16.76733213311743,480,534
P1,2025-09-19,21,120,26.743,0.24901351588304516,26.3,27.06,120,14.757249999999999,0.23851770013420412,14.28,15.23,120,462.8333333333333,8.239414735408792,454,483
P1,2025-09-19,22,120,27.23025,0.08853107985808555,27.06,27.36,120,15.513916666666667,0.1683548465050415,15.12,15.77,120,454.85833333333335,3.160405870470855,450,461
P1,2025-09-19,23,120,27.436333333333334,0.043885514413649705,27.36,27.51,120,16.022333333333332,0.1354589666750113,15.77,16.24,120,447.73333333333335,2.5887063487820536,441,452
P1,2025-09-20,0,119,27.55016806722689,0.022207923203487544,27.51,27.59,119,16.415378151260505,0.09921548126163812,16.22,16.58,119,440.2689075630252,2.2687915061025485,436,445
P1,2025-09-20,1,120,27.62775,0.021359763477111746,27.59,27.67,120,16.667583333333333,0.0472254708609585,16.57,16.75,120,435.375,1.593381795496085,431,438
P1,2025-09-20,2,120,27.686,0.01662235004469816,27.66,27.71,120,16.790166666666668,0.04670636566719816,16.7,16.93,120,432.0416666666667,1.8260295051015596,428,436
P1,2025-09-20,3,119,27.717731092436974,0.01428742334172598,27.7,27.75,119,16.937058823529412,0.02588609145482352,16.88,16.99,119,432.25210084033614,1.98391193504555,427,436
P1,2025-09-20,4,120,27.778000000000002,0.019255033173721403,27.74,27.8,120,16.812,0.06369042775986967,16.68,16.92,120,434.40833333333336,2.080303118400253,430,438
P1,2025-09-20,5,120,27.803333333333335,0.014800257398017122,27.78,27.84,120,16.623083333333334,0.074752205030104,16.42,16.72,120,438.76666666666665,2.1488059351134283,432,443
P1,2025-09-20,6,120,27.85033333333333,0.009252147907179263,27.83,27.87,120,16.422083333333333,0.057025658876583445,16.3,16.56,120,439.0,2.161543177353402,434,444
P1,2025-09-20,7,119,27.83873949579832,0.011012675428004461,27.81,27.85,119,16.404705882352943,0.040522509530680755,16.31,16.54,119,443.61344537815125,2.684258076005568,438,449
P1,2025-09-20,8,120,26.850166666666667,0.6842182355341933,25.82,27.84,120,15.334083333333332,0.8756044690809366,13.65,16.74,120,418.0083333333333,16.634224026493914,408,452
P1,2025-09-20,9,120,25.541583333333335,0.09510715613695686,25.36,25.79,120,13.531833333333333,0.26852846220467086,13.15,14.05,120,422.975,13.971436949010128,409,445
