timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-15 00:00:20,P2,37.36496,37.3932,993.2687,6146,408,16.7
2025-07-15 00:00:50,P2,37.40969,37.00031,993.276,6215,408,16.56
2025-07-15 00:01:20,P2,37.31398,37.94527,993.2714,6098,408,16.9
2025-07-15 00:01:50,P2,37.33625,37.61851,993.2776,6125,408,16.78
2025-07-15 00:02:20,P2,37.34543,37.18924,993.2996,6173,408,16.59
2025-07-15 00:02:51,P2,37.85344,37.21192,993.306,6240,408,17.04
2025-07-15 00:03:20,P2,37.32629,37.82264,993.2949,6125,408,16.86
2025-07-15 00:03:50,P2,37.3175,37.42334,993.2873,6187,408,16.67
2025-07-15 00:04:20,P2,37.3423,37.063,993.2955,6222,408,16.53
2025-07-15 00:04:50,P2,37.255,37.97411,993.2915,6125,408,16.87
2025-07-15 00:05:20,P2,37.26242,37.68114,993.2794,6180,408,16.74
2025-07-15 00:05:50,P2,37.25148,37.21965,993.2869,6247,408,16.53
2025-07-15 00:06:21,P2,37.75422,37.33038,993.2869,6286,408,17.01
2025-07-15 00:06:50,P2,37.22433,37.84052,993.2683,6197,408,16.78
2025-07-15 00:07:20,P2,37.19328,37.39151,993.258,6325,408,16.55
2025-07-15 00:07:50,P2,37.21262,37.13668,993.259,6325,408,16.46
2025-07-15 00:08:20,P2,37.0884,37.99566,993.2807,6229,408,16.73
2025-07-15 00:08:50,P2,37.06203,37.68834,993.2798,6300,408,16.57
2025-07-15 00:09:20,P2,37.06906,37.29411,993.2715,6329,408,16.41
2025-07-15 00:09:51,P2,37.57863,37.36387,993.3017,6391,408,16.87
2025-07-15 00:10:20,P2,37.03703,37.90791,993.2937,6336,408,16.65
2025-07-15 00:10:50,P2,36.98938,37.66376,993.2985,6362,408,16.5
2025-07-15 00:11:20,P2,37.05246,37.30772,993.3149,6377,408,16.4
2025-07-15 00:11:50,P2,36.98215,38.22136,993.3055,6268,408,16.74
2025-07-15 00:12:20,P2,37.02082,37.91386,993.3399,6340,408,16.64
2025-07-15 00:12:50,P2,37.01984,37.51786,993.3189,6380,408,16.46
2025-07-15 00:13:21,P2,37.54602,37.57858,993.3393,6395,408,16.94
2025-07-15 00:13:50,P2,37.03156,38.17955,993.3228,6279,408,16.76
2025-07-15 00:14:20,P2,37.03762,37.84621,993.3156,6329,408,16.62
2025-07-15 00:14:50,P2,37.10695,37.44927,993.3134,6373,408,16.51
2025-07-15 00:15:20,P2,37.01887,38.34365,993.2992,6279,408,16.82
2025-07-15 00:15:50,P2,37.03976,38.02809,993.3127,6329,408,16.7
2025-07-15 00:16:20,P2,37.04719,37.6154,993.3184,6377,408,16.53
2025-07-15 00:16:51,P2,37.57082,37.69922,993.3382,6406,408,17.02
2025-07-15 00:17:20,P2,37.04992,38.28779,993.3189,6293,408,16.83
2025-07-15 00:17:50,P2,37.04269,37.94722,993.3178,6351,408,16.67
2025-07-15 00:18:20,P2,37.11496,37.5562,993.3068,6366,408,16.56
2025-07-15 00:18:50,P2,37.03762,38.47012,993.2903,6261,408,16.9
2025-07-15 00:19:20,P2,37.06613,38.13739,993.2742,6322,408,16.77
2025-07-15 00:19:50,P2,37.07687,37.73052,993.2997,6380,408,16.61
2025-07-15 00:20:20,P2,37.58625,37.7952,993.2892,6414,408,17.07
2025-07-15 00:20:50,P2,37.06418,38.40777,993.2918,6304,408,16.89
2025-07-15 00:21:20,P2,37.0675,38.0974,993.2664,6329,408,16.76
2025-07-15 00:21:50,P2,37.12805,37.69837,993.2566,6380,408,16.63
2025-07-15 00:22:20,P2,37.05148,38.63754,993.2361,6286,408,16.98
2025-07-15 00:22:50,P2,37.08508,38.32291,993.2342,6311,408,16.87
2025-07-15 00:23:20,P2,37.06301,37.94105,993.2215,6399,408,16.69
2025-07-15 00:23:51,P2,37.58684,38.00799,993.2308,6414,408,17.17
2025-07-15 00:24:20,P2,37.06652,38.62104,993.1661,6307,408,16.99
2025-07-15 00:24:50,P2,37.06086,38.27982,993.1431,6340,408,16.83
2025-07-15 00:25:20,P2,37.11965,37.85719,993.1331,6395,408,16.7
2025-07-15 00:25:50,P2,37.02629,38.77052,993.1265,6304,408,17.02
2025-07-15 00:26:20,P2,37.03762,38.45934,993.0944,6355,408,16.89
2025-07-15 00:26:50,P2,37.04562,38.03976,993.092,6384,408,16.71
2025-07-15 00:27:20,P2,37.53938,38.10926,993.116,6436,408,17.17
2025-07-15 00:27:50,P2,37.00207,38.72636,993.1082,6340,408,16.98
2025-07-15 00:28:20,P2,36.9968,38.43843,993.1177,6366,408,16.85
2025-07-15 00:28:50,P2,37.07727,38.00611,993.1043,6391,408,16.73
2025-07-15 00:29:20,P2,36.99953,38.94577,993.1265,6286,408,17.07
2025-07-15 00:29:50,P2,37.03859,38.6136,993.1256,6325,408,16.96
2025-07-15 00:30:20,P2,37.07121,38.17877,993.1328,6351,408,16.8
2025-07-15 00:30:50,P2,37.56027,38.19968,993.1613,6508,408,17.23
2025-07-15 00:31:20,P2,37.01574,38.82206,993.147,6388,408,17.03
2025-07-15 00:31:50,P2,36.99445,38.52675,993.1687,6388,408,16.88
2025-07-15 00:32:20,P2,37.03859,38.17271,993.161,6451,408,16.77
2025-07-15 00:32:50,P2,36.93977,39.12294,993.1506,6336,408,17.1
2025-07-15 00:33:20,P2,36.9634,38.80652,993.1453,6366,408,16.98
2025-07-15 00:33:50,P2,36.99387,38.38896,993.1584,6380,408,16.82
2025-07-15 00:34:20,P2,37.51379,38.44965,993.183,6436,408,17.3
2025-07-15 00:34:50,P2,36.99172,39.08738,993.1496,6329,408,17.13
2025-07-15 00:35:20,P2,36.99445,38.74037,993.141,6366,408,16.98
2025-07-15 00:35:50,P2,37.06828,38.33015,993.1295,6402,408,16.86
2025-07-15 00:36:20,P2,36.98059,39.27052,993.1262,6307,408,17.2
2025-07-15 00:36:50,P2,36.97199,38.91369,993.1043,6410,408,17.03
2025-07-15 00:37:20,P2,36.95988,38.47336,993.0824,6432,408,16.83
2025-07-15 00:37:50,P2,37.45832,38.60931,993.1007,6489,408,17.33
2025-07-15 00:38:20,P2,36.91848,39.19131,993.0868,6373,408,17.11
2025-07-15 00:38:50,P2,36.90617,38.86628,993.0871,6414,408,16.96
2025-07-15 00:39:20,P2,36.96184,38.44834,993.0756,6425,408,16.82
2025-07-15 00:39:50,P2,36.84582,39.38477,993.0925,6384,408,17.13
2025-07-15 00:40:20,P2,36.82473,39.04523,993.0722,6455,408,16.96
2025-07-15 00:40:50,P2,36.82141,38.64709,993.0859,6466,408,16.79
2025-07-15 00:41:20,P2,37.33469,38.74349,993.1057,6489,408,17.28
2025-07-15 00:41:50,P2,36.80539,39.36878,993.1072,6395,408,17.09
2025-07-15 00:42:20,P2,36.80812,39.0393,993.0969,6402,408,16.95
2025-07-15 00:42:50,P2,36.85637,38.60215,993.0976,6462,408,16.8
2025-07-15 00:43:20,P2,36.76379,39.54276,993.088,6380,408,17.13
2025-07-15 00:43:50,P2,36.77902,39.21877,993.0962,6436,408,17.0
2025-07-15 00:44:20,P2,36.79953,38.84021,993.0837,6444,408,16.85
2025-07-15 00:44:50,P2,37.33215,38.86216,993.1076,6474,408,17.33
2025-07-15 00:45:20,P2,36.82141,39.49009,993.0862,6358,408,17.15
2025-07-15 00:45:50,P2,36.82687,39.13634,993.0753,6399,408,17.0
2025-07-15 00:46:20,P2,36.90695,38.72065,993.0612,6432,408,16.89
2025-07-15 00:46:50,P2,36.82785,39.65775,993.0604,6340,408,17.23
2025-07-15 00:47:20,P2,36.86418,39.31173,993.0476,6373,408,17.11
2025-07-15 00:47:50,P2,36.89563,38.86352,993.0405,6395,408,16.95
2025-07-15 00:48:20,P2,37.42902,38.88523,993.0496,6429,408,17.42
2025-07-15 00:48:50,P2,36.91203,39.50625,993.0178,6325,408,17.24
2025-07-15 00:49:20,P2,36.91594,39.19429,993.0285,6358,408,17.11
2025-07-15 00:49:50,P2,36.98352,38.73424,993.0179,6421,408,16.97
2025-07-15 00:50:20,P2,36.89016,39.65825,993.0378,6344,408,17.29
2025-07-15 00:50:50,P2,36.88937,39.34939,993.0178,6425,408,17.15
2025-07-15 00:51:20,P2,36.85442,38.95308,993.0033,6485,408,16.95
2025-07-15 00:51:50,P2,37.34738,39.01824,993.0299,6504,408,17.41
2025-07-15 00:52:20,P2,36.8177,39.63231,993.0148,6399,408,17.21
2025-07-15 00:52:50,P2,36.7843,39.33332,993.0298,6462,408,17.05
2025-07-15 00:53:20,P2,36.83977,38.9263,993.0427,6485,408,16.92
2025-07-15 00:53:50,P2,36.76027,39.88228,993.0342,6377,408,17.27
2025-07-15 00:54:20,P2,36.79289,39.52393,993.0414,6391,408,17.14
2025-07-15 00:54:50,P2,36.81203,39.09045,993.0328,6462,408,16.97
2025-07-15 00:55:20,P2,37.29094,39.15446,993.0399,6520,408,17.42
2025-07-15 00:55:50,P2,36.76984,39.79971,993.0056,6402,408,17.24
2025-07-15 00:56:20,P2,36.78176,39.43446,993.0114,6417,408,17.09
2025-07-15 00:56:50,P2,36.86555,38.9768,993.0034,6436,408,16.97
2025-07-15 00:57:20,P2,36.79895,39.94079,993.0021,6329,408,17.33
2025-07-15 00:57:50,P2,36.84074,39.60663,993.0037,6380,408,17.22
2025-07-15 00:58:20,P2,36.8468,39.15446,993.0117,6440,408,17.03
2025-07-15 00:58:50,P2,37.35422,39.23927,993.0268,6474,408,17.52
2025-07-15 00:59:20,P2,36.83566,39.86681,993.017,6355,408,17.33
2025-07-15 00:59:50,P2,36.83,39.52915,993.0002,6395,408,17.18
2025-07-15 01:00:20,P2,36.89973,39.08767,992.9891,6455,408,17.05
2025-07-15 01:00:50,P2,36.79738,40.02364,992.9718,6373,408,17.36
2025-07-15 01:01:20,P2,36.81067,39.66818,992.9816,6432,408,17.22
2025-07-15 01:01:50,P2,36.81008,39.23301,992.9531,6466,408,17.03
2025-07-15 01:02:20,P2,37.30637,39.31121,992.9694,6501,408,17.51
2025-07-15 01:02:50,P2,36.78273,39.95626,992.9473,6395,408,17.32
2025-07-15 01:03:20,P2,36.77102,39.64104,992.9338,6470,408,17.17
2025-07-15 01:03:50,P2,36.78723,39.20458,992.9188,6520,408,17.0
2025-07-15 01:04:20,P2,36.70324,40.14437,992.9043,6399,408,17.33
2025-07-15 01:04:50,P2,36.72766,39.80181,992.9144,6432,408,17.21
2025-07-15 01:05:20,P2,36.73391,39.36736,992.9066,6455,408,17.02
2025-07-15 01:05:51,P2,37.26105,39.43073,992.9238,6470,408,17.52
2025-07-15 01:06:20,P2,36.74309,40.04706,992.918,6362,408,17.33
2025-07-15 01:06:50,P2,36.73235,39.69633,992.9226,6440,408,17.16
2025-07-15 01:07:20,P2,36.72766,39.2576,992.9217,6520,408,16.97
2025-07-15 01:07:50,P2,36.62961,40.26122,992.9183,6406,408,17.32
2025-07-15 01:08:20,P2,36.64582,39.91794,992.9101,6444,407,17.18
2025-07-15 01:08:50,P2,36.64328,39.45213,992.897,6493,407,16.98
2025-07-15 01:09:20,P2,37.14738,39.50681,992.9221,6516,407,17.45
2025-07-15 01:09:50,P2,36.61418,40.12748,992.9047,6414,407,17.25
2025-07-15 01:10:20,P2,36.59992,39.81856,992.9236,6455,407,17.1
2025-07-15 01:10:50,P2,36.66242,39.37524,992.9215,6470,407,16.96
2025-07-15 01:11:20,P2,36.58254,40.34489,992.9004,6380,407,17.31
2025-07-15 01:11:50,P2,36.58527,40.00048,992.8962,6440,407,17.17
2025-07-15 01:12:20,P2,36.60188,39.55481,992.8777,6462,407,16.99
2025-07-15 01:12:50,P2,37.1257,39.61181,992.8867,6493,407,17.48
2025-07-15 01:13:20,P2,36.60461,40.22171,992.8646,6414,407,17.28
2025-07-15 01:13:50,P2,36.5507,39.89578,992.8518,6504,407,17.09
2025-07-15 01:14:20,P2,36.59933,39.46304,992.8588,6504,407,16.95
2025-07-15 01:14:50,P2,36.47433,40.4822,992.8458,6417,407,17.27
2025-07-15 01:15:20,P2,36.49934,40.12771,992.8397,6440,407,17.14
2025-07-15 01:15:50,P2,36.50109,39.6741,992.8275,6481,407,16.95
2025-07-15 01:16:20,P2,37.01965,39.78457,992.8329,6531,407,17.46
2025-07-15 01:16:50,P2,36.5007,40.40749,992.7964,6410,407,17.27
2025-07-15 01:17:20,P2,36.51613,40.06585,992.8047,6421,407,17.13
2025-07-15 01:17:50,P2,36.59192,39.62298,992.8044,6466,407,17.01
2025-07-15 01:18:20,P2,36.51379,40.58325,992.7971,6351,407,17.35
2025-07-15 01:18:50,P2,36.55168,40.22973,992.8052,6395,408,17.23
2025-07-15 01:19:20,P2,36.58527,39.79089,992.8089,6406,408,17.08
2025-07-15 01:19:50,P2,37.12961,39.79733,992.7989,6425,408,17.56
2025-07-15 01:20:20,P2,36.61477,40.45084,992.7832,6340,408,17.39
2025-07-15 01:20:50,P2,36.61711,40.10091,992.7723,6388,408,17.24
2025-07-15 01:21:20,P2,36.66106,39.66679,992.781,6447,408,17.09
2025-07-15 01:21:50,P2,36.57394,40.63208,992.762,6333,408,17.43
2025-07-15 01:22:20,P2,36.57903,40.32133,992.783,6402,408,17.3
2025-07-15 01:22:50,P2,36.5675,39.86058,992.7545,6432,408,17.09
2025-07-15 01:23:20,P2,37.07512,39.95159,992.7799,6535,408,17.58
2025-07-15 01:23:50,P2,36.48957,40.63329,992.7324,6455,407,17.35
2025-07-15 01:24:20,P2,36.48332,40.2948,992.7476,6451,407,17.2
2025-07-15 01:24:50,P2,36.56574,39.86389,992.7329,6459,407,17.09
2025-07-15 01:25:20,P2,36.50285,40.83955,992.7361,6344,407,17.45
2025-07-15 01:25:50,P2,36.5425,40.48599,992.7372,6373,408,17.34
2025-07-15 01:26:20,P2,36.56789,40.03908,992.7195,6414,408,17.17
2025-07-15 01:26:50,P2,37.05344,40.12309,992.7395,6501,408,17.64
2025-07-15 01:27:20,P2,36.53078,40.7584,992.7582,6380,408,17.44
2025-07-15 01:27:50,P2,36.51653,40.44181,992.7346,6425,408,17.29
2025-07-15 01:28:20,P2,36.55812,40.00603,992.7458,6466,408,17.14
2025-07-15 01:28:50,P2,36.48195,40.96316,992.7491,6358,408,17.49
2025-07-15 01:29:20,P2,36.52727,40.60368,992.7497,6377,408,17.37
2025-07-15 01:29:50,P2,36.5466,40.14467,992.7724,6417,408,17.19
2025-07-15 01:30:20,P2,37.07258,40.23878,992.7993,6447,408,17.71
2025-07-15 01:30:50,P2,36.55051,40.86272,992.7475,6351,408,17.5
2025-07-15 01:31:20,P2,36.55774,40.5188,992.7378,6384,408,17.36
2025-07-15 01:31:50,P2,36.62785,40.0746,992.7294,6429,408,17.24
2025-07-15 01:32:20,P2,36.5507,41.04914,992.7441,6322,408,17.58
2025-07-15 01:32:50,P2,36.58215,40.72409,992.7479,6369,408,17.47
2025-07-15 01:33:20,P2,36.59172,40.25708,992.7477,6402,408,17.28
2025-07-15 01:33:50,P2,37.07414,40.30451,992.7852,6470,408,17.74
2025-07-15 01:34:20,P2,36.52824,40.94988,992.7816,6373,408,17.52
2025-07-15 01:34:50,P2,36.53332,40.60561,992.774,6391,408,17.38
2025-07-15 01:35:20,P2,36.61828,40.15722,992.7855,6425,408,17.26
2025-07-15 01:35:50,P2,36.55012,41.1456,992.7859,6304,408,17.63
2025-07-15 01:36:20,P2,36.59836,40.77393,992.7744,6347,408,17.51
2025-07-15 01:36:50,P2,36.62844,40.30927,992.7866,6373,408,17.34
2025-07-15 01:37:20,P2,37.13586,40.32404,992.7908,6432,408,17.8
2025-07-15 01:37:50,P2,36.6132,40.95372,992.78,6347,408,17.6
2025-07-15 01:38:20,P2,36.61066,40.63876,992.7765,6373,408,17.46
2025-07-15 01:38:50,P2,36.67688,40.18126,992.7604,6402,408,17.32
2025-07-15 01:39:20,P2,36.60285,41.1033,992.7455,6304,408,17.65
2025-07-15 01:39:50,P2,36.61711,40.72769,992.7466,6384,408,17.51
2025-07-15 01:40:20,P2,36.5841,40.26815,992.7447,6447,408,17.28
2025-07-15 01:40:50,P2,37.0716,40.35229,992.7734,6474,408,17.75
2025-07-15 01:41:20,P2,36.53879,40.99315,992.7419,6388,408,17.55
2025-07-15 01:41:50,P2,36.53313,40.64121,992.743,6414,408,17.39
2025-07-15 01:42:20,P2,36.56926,40.18121,992.7538,6440,408,17.23
2025-07-15 01:42:50,P2,36.47766,41.17848,992.7518,6344,408,17.57
2025-07-15 01:43:20,P2,36.48938,40.78466,992.7227,6377,408,17.42
2025-07-15 01:43:50,P2,36.45637,40.3433,992.738,6436,408,17.2
2025-07-15 01:44:20,P2,36.97961,40.41962,992.7444,6459,408,17.7
2025-07-15 01:44:50,P2,36.46301,41.06264,992.7172,6355,408,17.51
