timestamp,device_id,temperature,humidity,pressure,gas_resistance
2025-06-30 23:23:48,P2,27.18625,65.95844,1001.727,161973
2025-06-30 23:23:54,P2,27.20246,66.03518,1001.732,162271
2025-06-30 23:24:00,P2,27.21516,65.87512,1001.724,163470
2025-06-30 23:24:05,P2,27.22492,65.87707,1001.742,164382
2025-06-30 23:24:11,P2,27.24152,66.00768,1001.752,164688
2025-06-30 23:24:17,P2,27.25266,66.23219,1001.771,164382
2025-06-30 23:24:22,P2,27.25852,66.30016,1001.774,164688
2025-06-30 23:24:28,P2,27.25988,66.19921,1001.763,164382
2025-06-30 23:24:34,P2,27.26867,66.20079,1001.746,164535
2025-06-30 23:24:39,P2,27.27863,66.24944,1001.741,165304
2025-06-30 23:24:45,P2,27.28586,66.27788,1001.746,166080
2025-06-30 23:24:51,P2,27.29699,66.17157,1001.739,166706
2025-06-30 23:24:56,P2,27.30637,66.01765,1001.722,166549
2025-06-30 23:25:02,P2,27.31223,66.24802,1001.742,167337
2025-06-30 23:25:08,P2,27.31633,66.22829,1001.728,167179
2025-06-30 23:25:13,P2,27.31887,66.16158,1001.747,167495
2025-06-30 23:25:19,P2,27.32453,66.58897,1001.776,167654
2025-06-30 23:25:25,P2,27.33469,66.78011,1001.769,167654
2025-06-30 23:25:30,P2,27.33781,66.78043,1001.759,168132
2025-06-30 23:25:36,P2,27.34172,66.71291,1001.76,169097
2025-06-30 23:25:42,P2,27.34641,66.82244,1001.76,168132
2025-06-30 23:25:47,P2,27.35207,66.87063,1001.74,167654
2025-06-30 23:25:53,P2,27.35246,67.10182,1001.734,168132
2025-06-30 23:25:59,P2,27.36281,67.02213,1001.734,168132
2025-06-30 23:26:04,P2,27.37707,67.04488,1001.735,168935
2025-06-30 23:26:10,P2,27.39328,66.74908,1001.747,169421
2025-06-30 23:26:16,P2,27.40812,66.83286,1001.743,168132
2025-06-30 23:26:22,P2,27.41457,67.17297,1001.758,170072
2025-06-30 23:26:27,P2,27.42063,67.11954,1001.761,169583
2025-06-30 23:26:33,P2,27.42531,67.01868,1001.777,170400
2025-06-30 23:26:39,P2,27.43449,67.06783,1001.788,170236
2025-06-30 23:26:44,P2,27.4466,66.98141,1001.773,170072
2025-06-30 23:26:50,P2,27.45891,67.18023,1001.754,169583
2025-06-30 23:26:56,P2,27.46848,67.32423,1001.731,170072
2025-06-30 23:27:01,P2,27.47121,67.26324,1001.737,170894
2025-06-30 23:27:07,P2,27.46652,67.43167,1001.754,170564
2025-06-30 23:27:13,P2,27.45012,67.70766,1001.758,172057
2025-06-30 23:27:18,P2,27.42902,67.77235,1001.766,171391
2025-06-30 23:27:24,P2,27.41203,67.84518,1001.768,170400
2025-06-30 23:27:30,P2,27.40539,67.87141,1001.789,171225
2025-06-30 23:27:35,P2,27.40305,67.9669,1001.801,171890
2025-06-30 23:27:41,P2,27.40559,67.9808,1001.781,173407
2025-06-30 23:27:47,P2,27.40812,68.02208,1001.747,173068
2025-06-30 23:27:52,P2,27.41047,68.04324,1001.755,172057
2025-06-30 23:27:58,P2,27.41828,68.03108,1001.757,173237
2025-06-30 23:28:04,P2,27.42629,68.12083,1001.746,173407
2025-06-30 23:28:09,P2,27.43,68.29161,1001.735,172898
2025-06-30 23:28:15,P2,27.42277,68.47464,1001.732,173407
2025-06-30 23:28:21,P2,27.41574,68.51443,1001.73,172393
2025-06-30 23:28:26,P2,27.4091,68.59528,1001.722,173577
2025-06-30 23:28:32,P2,27.40402,68.60869,1001.742,173407
2025-06-30 23:28:38,P2,27.40129,68.64262,1001.748,173068
2025-06-30 23:28:43,P2,27.40187,68.84055,1001.745,173918
2025-06-30 23:28:49,P2,27.39465,68.92802,1001.737,172898
2025-06-30 23:28:55,P2,27.38781,68.98169,1001.732,174090
2025-06-30 23:29:01,P2,27.38156,69.00814,1001.725,174090
2025-06-30 23:29:06,P2,27.37785,68.987,1001.731,174433
2025-06-30 23:29:12,P2,27.37023,68.67757,1001.738,177052
2025-06-30 23:29:18,P2,27.36379,67.91248,1001.74,175124
2025-06-30 23:29:23,P2,27.36125,68.70363,1001.74,174951
2025-06-30 23:29:29,P2,27.35773,69.18969,1001.761,175297
2025-06-30 23:29:35,P2,27.36223,69.22499,1001.759,175124
2025-06-30 23:29:40,P2,27.37277,69.13123,1001.766,175471
2025-06-30 23:29:46,P2,27.39035,69.00392,1001.769,176346
2025-06-30 23:29:52,P2,27.40441,68.51353,1001.775,175820
2025-06-30 23:29:57,P2,27.41574,68.83708,1001.782,175124
2025-06-30 23:30:03,P2,27.43703,68.88205,1001.78,175820
2025-06-30 23:30:09,P2,27.46105,68.89338,1001.774,174951
2025-06-30 23:30:14,P2,27.49152,68.11829,1001.751,177764
2025-06-30 23:30:20,P2,27.50109,68.31705,1001.732,176170
2025-06-30 23:30:26,P2,27.49914,68.99364,1001.713,175124
2025-06-30 23:30:31,P2,27.50324,69.17973,1001.713,177052
2025-06-30 23:30:37,P2,27.51223,69.21555,1001.708,175645
2025-06-30 23:30:43,P2,27.52043,69.31307,1001.71,176522
2025-06-30 23:30:48,P2,27.52961,69.29388,1001.722,175995
2025-06-30 23:30:54,P2,27.5382,69.30201,1001.716,175820
2025-06-30 23:31:00,P2,27.54699,69.24884,1001.719,177052
2025-06-30 23:31:05,P2,27.55656,69.20924,1001.744,177407
2025-06-30 23:31:11,P2,27.56437,69.25163,1001.758,177407
2025-06-30 23:31:17,P2,27.5673,69.17641,1001.742,178662
2025-06-30 23:31:22,P2,27.56574,68.69679,1001.743,177943
2025-06-30 23:31:28,P2,27.55969,68.52473,1001.748,177585
2025-06-30 23:31:34,P2,27.5466,68.3307,1001.752,179751
2025-06-30 23:31:40,P2,27.52062,68.3811,1001.76,178842
2025-06-30 23:31:45,P2,27.50637,68.36499,1001.755,178842
2025-06-30 23:31:51,P2,27.49289,68.14467,1001.744,179569
2025-06-30 23:31:57,P2,27.48117,68.04033,1001.743,180117
2025-06-30 23:32:02,P2,27.46652,67.95624,1001.745,181039
2025-06-30 23:32:08,P2,27.45324,67.83766,1001.759,180117
2025-06-30 23:32:14,P2,27.4341,67.87574,1001.768,188003
2025-06-30 23:32:19,P2,27.42063,67.86012,1001.751,187497
2025-06-30 23:32:25,P2,27.41301,67.73644,1001.739,187800
2025-06-30 23:32:31,P2,27.40559,67.64671,1001.73,187800
2025-06-30 23:32:36,P2,27.40148,67.59858,1001.73,188207
2025-06-30 23:32:42,P2,27.40227,67.54457,1001.745,188820
2025-06-30 23:32:48,P2,27.40285,67.46934,1001.752,188820
2025-06-30 23:32:53,P2,27.39524,67.32565,1001.734,188820
2025-06-30 23:32:59,P2,27.39289,67.23707,1001.703,189851
2025-06-30 23:33:05,P2,27.39465,67.224,1001.721,189334
2025-06-30 23:33:10,P2,27.39738,67.20436,1001.734,189747
2025-06-30 23:33:16,P2,27.40539,67.01492,1001.738,189851
2025-06-30 23:33:22,P2,27.39484,66.94527,1001.726,190683
2025-06-30 23:33:27,P2,27.3841,66.9637,1001.721,190998
2025-06-30 23:33:33,P2,27.37531,66.98925,1001.729,190475
2025-06-30 23:33:39,P2,27.37023,66.98209,1001.739,191629
2025-06-30 23:33:44,P2,27.36887,66.65697,1001.74,191629
2025-06-30 23:33:50,P2,27.37336,66.37259,1001.716,192478
2025-06-30 23:33:56,P2,27.37336,66.23084,1001.721,192905
2025-06-30 23:34:01,P2,27.36633,66.17525,1001.723,192478
2025-06-30 23:34:07,P2,27.3591,66.28181,1001.725,194197
2025-06-30 23:34:13,P2,27.34133,66.31939,1001.741,193549
2025-06-30 23:34:18,P2,27.32199,66.39093,1001.731,193441
2025-06-30 23:34:24,P2,27.31027,66.37544,1001.708,194089
2025-06-30 23:34:30,P2,27.29914,66.16468,1001.721,193872
2025-06-30 23:34:36,P2,27.29348,66.05563,1001.699,194959
2025-06-30 23:34:41,P2,27.28547,65.97963,1001.683,195397
2025-06-30 23:34:47,P2,27.26691,65.90909,1001.68,194850
2025-06-30 23:34:53,P2,27.2425,65.94588,1001.695,195178
2025-06-30 23:34:58,P2,27.23176,65.91069,1001.664,195507
2025-06-30 23:35:04,P2,27.2218,65.83524,1001.66,196724
2025-06-30 23:35:10,P2,27.21711,65.77977,1001.647,196613
2025-06-30 23:35:15,P2,27.19992,65.78989,1001.646,195838
2025-06-30 23:35:21,P2,27.17277,65.82647,1001.664,197058
2025-06-30 23:35:27,P2,27.15148,65.80284,1001.677,196724
2025-06-30 23:35:32,P2,27.13976,65.79434,1001.688,196501
2025-06-30 23:35:38,P2,27.12492,65.71134,1001.706,197170
2025-06-30 23:35:44,P2,27.12082,65.68364,1001.686,196501
2025-06-30 23:35:49,P2,27.11223,65.65567,1001.676,198747
2025-06-30 23:35:55,P2,27.10969,65.59464,1001.689,197843
2025-06-30 23:36:01,P2,27.11477,65.549,1001.689,197394
2025-06-30 23:36:06,P2,27.13254,65.43043,1001.681,197170
2025-06-30 23:36:12,P2,27.13976,65.35751,1001.708,198407
2025-06-30 23:36:18,P2,27.14289,65.30373,1001.702,198747
2025-06-30 23:36:23,P2,27.1343,65.2883,1001.693,199203
2025-06-30 23:36:29,P2,27.12141,65.31289,1001.681,198294
2025-06-30 23:36:35,P2,27.09699,65.41003,1001.651,198520
2025-06-30 23:36:40,P2,27.08371,65.55629,1001.694,198068
2025-06-30 23:36:46,P2,27.07512,65.5415,1001.705,197955
2025-06-30 23:36:52,P2,27.06398,65.37807,1001.713,199660
2025-06-30 23:36:57,P2,27.05266,65.26188,1001.701,200350
2025-06-30 23:37:03,P2,27.0425,65.2065,1001.679,200813
2025-06-30 23:37:09,P2,27.03488,65.11755,1001.677,200120
2025-06-30 23:37:15,P2,27.01652,65.1211,1001.692,200581
2025-06-30 23:37:20,P2,26.99777,65.1382,1001.702,201278
2025-06-30 23:37:26,P2,26.98,65.13558,1001.679,201394
2025-06-30 23:37:32,P2,26.96633,65.14059,1001.664,200466
2025-06-30 23:37:37,P2,26.95949,65.07891,1001.656,201045
2025-06-30 23:37:43,P2,26.96008,64.94507,1001.656,202097
2025-06-30 23:37:49,P2,26.9673,64.87263,1001.647,202686
2025-06-30 23:37:54,P2,26.98391,64.81512,1001.659,201511
2025-06-30 23:38:00,P2,26.99484,64.67561,1001.673,203635
2025-06-30 23:38:06,P2,26.9968,64.61481,1001.69,203397
2025-06-30 23:38:11,P2,26.98664,64.64037,1001.677,203278
2025-06-30 23:38:17,P2,26.98059,64.59908,1001.637,203754
2025-06-30 23:38:23,P2,26.97336,64.61799,1001.613,201862
2025-06-30 23:38:28,P2,26.96379,64.67596,1001.609,203516
2025-06-30 23:38:34,P2,26.94426,64.65318,1001.627,203397
2025-06-30 23:38:40,P2,26.93019,64.51695,1001.649,204353
2025-06-30 23:38:45,P2,26.9218,64.4086,1001.672,203635
2025-06-30 23:38:51,P2,26.9175,64.28753,1001.685,203397
2025-06-30 23:38:57,P2,26.9134,64.34056,1001.675,202922
2025-06-30 23:39:02,P2,26.91594,64.34158,1001.664,204113
2025-06-30 23:39:08,P2,26.93019,64.28385,1001.656,203397
2025-06-30 23:39:14,P2,26.94191,64.15757,1001.648,203516
2025-06-30 23:39:20,P2,26.93684,64.15004,1001.666,205682
2025-06-30 23:39:25,P2,26.93019,64.08801,1001.662,205804
2025-06-30 23:39:31,P2,26.91086,64.13217,1001.659,205561
2025-06-30 23:39:37,P2,26.90422,64.19849,1001.646,204714
2025-06-30 23:39:42,P2,26.89855,64.20413,1001.662,205318
2025-06-30 23:39:48,P2,26.89152,64.20969,1001.669,205318
2025-06-30 23:39:54,P2,26.88078,64.18127,1001.688,205076
2025-06-30 23:39:59,P2,26.87805,64.12677,1001.709,206292
2025-06-30 23:40:05,P2,26.86789,64.04501,1001.703,205439
2025-06-30 23:40:11,P2,26.86086,64.01062,1001.714,205682
2025-06-30 23:40:16,P2,26.85539,64.07662,1001.718,204473
2025-06-30 23:40:22,P2,26.85031,64.2974,1001.719,205682
2025-06-30 23:40:28,P2,26.86633,64.21973,1001.708,205804
2025-06-30 23:40:33,P2,26.87824,63.8934,1001.708,206415
2025-06-30 23:40:39,P2,26.88273,63.76022,1001.715,207400
2025-06-30 23:40:45,P2,26.87961,63.67968,1001.722,207523
2025-06-30 23:40:50,P2,26.88059,63.67279,1001.71,207523
2025-06-30 23:40:56,P2,26.88215,63.69359,1001.714,207400
2025-06-30 23:41:02,P2,26.88586,63.6409,1001.703,206415
2025-06-30 23:41:07,P2,26.89035,63.50806,1001.707,207153
2025-06-30 23:41:13,P2,26.89445,63.48924,1001.685,207029
2025-06-30 23:41:19,P2,26.90832,63.45859,1001.685,207896
2025-06-30 23:41:24,P2,26.92805,63.36064,1001.702,208020
2025-06-30 23:41:30,P2,26.92199,63.33215,1001.723,208269
2025-06-30 23:41:36,P2,26.90871,63.32338,1001.716,207771
2025-06-30 23:41:42,P2,26.89289,63.27477,1001.706,209272
2025-06-30 23:41:47,P2,26.8925,63.19527,1001.688,209777
2025-06-30 23:41:53,P2,26.90168,63.077,1001.676,208644
2025-06-30 23:41:59,P2,26.90578,63.02364,1001.681,207896
2025-06-30 23:42:04,P2,26.90617,63.01705,1001.698,208769
2025-06-30 23:42:10,P2,26.90422,63.01063,1001.699,208895
2025-06-30 23:42:16,P2,26.90363,63.02996,1001.687,209272
2025-06-30 23:42:21,P2,26.89797,63.04921,1001.682,209146
2025-06-30 23:42:27,P2,26.89484,63.03562,1001.693,208895
2025-06-30 23:42:33,P2,26.89855,62.93576,1001.69,209777
2025-06-30 23:42:38,P2,26.88879,62.93425,1001.701,210411
2025-06-30 23:42:44,P2,26.87824,63.01903,1001.707,209272
2025-06-30 23:42:50,P2,26.87004,63.04433,1001.707,209146
2025-06-30 23:42:55,P2,26.85168,63.02807,1001.719,209272
2025-06-30 23:43:01,P2,26.83352,63.06566,1001.735,209650
2025-06-30 23:43:07,P2,26.82981,63.03832,1001.732,210284
2025-06-30 23:43:12,P2,26.82434,63.02413,1001.731,210794
2025-06-30 23:43:18,P2,26.82355,63.03058,1001.738,210030
2025-06-30 23:43:24,P2,26.81965,63.04379,1001.746,210157
2025-06-30 23:43:29,P2,26.82102,62.97053,1001.759,211050
2025-06-30 23:43:35,P2,26.81555,62.86306,1001.771,211178
2025-06-30 23:43:41,P2,26.80754,62.80874,1001.752,211050
2025-06-30 23:43:47,P2,26.8007,62.79409,1001.76,211306
2025-06-30 23:43:52,P2,26.7927,62.7933,1001.759,210411
2025-06-30 23:43:58,P2,26.78859,62.81896,1001.739,211435
2025-06-30 23:44:04,P2,26.78,62.81113,1001.741,211178
2025-06-30 23:44:09,P2,26.77785,62.74498,1001.736,210922
2025-06-30 23:44:15,P2,26.78898,62.68674,1001.735,211178
2025-06-30 23:44:21,P2,26.79016,62.7203,1001.739,211950
2025-06-30 23:44:26,P2,26.79426,62.7209,1001.75,210284
2025-06-30 23:44:32,P2,26.79328,62.75341,1001.758,213380
2025-06-30 23:44:38,P2,26.78137,62.79134,1001.762,211435
2025-06-30 23:44:43,P2,26.77141,62.7833,1001.762,211692
2025-06-30 23:44:49,P2,26.76887,62.70985,1001.745,212598
2025-06-30 23:44:55,P2,26.76457,62.65605,1001.747,212598
2025-06-30 23:45:00,P2,26.76008,62.60839,1001.723,213380
2025-06-30 23:45:06,P2,26.75305,62.66739,1001.725,211563
2025-06-30 23:45:12,P2,26.74621,62.67983,1001.71,212988
2025-06-30 23:45:17,P2,26.74172,62.75865,1001.693,212209
2025-06-30 23:45:23,P2,26.73449,62.79092,1001.718,213119
2025-06-30 23:45:29,P2,26.73,62.7572,1001.722,211563
2025-06-30 23:45:34,P2,26.73098,62.71747,1001.723,213511
2025-06-30 23:45:40,P2,26.72961,62.71702,1001.734,212728
2025-06-30 23:45:46,P2,26.72141,62.74898,1001.74,213511
2025-06-30 23:45:52,P2,26.71379,62.7149,1001.745,214169
2025-06-30 23:45:57,P2,26.71027,62.76759,1001.758,213774
2025-06-30 23:46:03,P2,26.71027,62.74107,1001.77,212598
2025-06-30 23:46:09,P2,26.70812,62.73397,1001.744,212728
2025-06-30 23:46:14,P2,26.70617,62.67386,1001.752,213905
2025-06-30 23:46:20,P2,26.70422,62.7137,1001.758,214565
2025-06-30 23:46:26,P2,26.7091,62.73445,1001.746,213643
2025-06-30 23:46:31,P2,26.71633,62.66888,1001.758,212079
2025-06-30 23:46:37,P2,26.71926,62.58952,1001.745,212988
2025-06-30 23:46:43,P2,26.72238,62.54977,1001.748,213511
2025-06-30 23:46:48,P2,26.71672,62.50251,1001.744,213643
2025-06-30 23:46:54,P2,26.71672,62.489,1001.742,213380
2025-06-30 23:47:00,P2,26.70676,62.48767,1001.734,215362
2025-06-30 23:47:05,P2,26.70461,62.4944,1001.725,214433
2025-06-30 23:47:11,P2,26.70774,62.4416,1001.724,213380
2025-06-30 23:47:17,P2,26.71066,62.40263,1001.729,213774
2025-06-30 23:47:22,P2,26.72102,62.35793,1001.729,214565
2025-06-30 23:47:28,P2,26.73703,62.30765,1001.73,215496
2025-06-30 23:47:34,P2,26.74895,62.36198,1001.733,214698
2025-06-30 23:47:40,P2,26.74934,62.39482,1001.723,214565
2025-06-30 23:47:45,P2,26.74895,62.3555,1001.74,214698
2025-06-30 23:47:51,P2,26.75207,62.27593,1001.733,215096
2025-06-30 23:47:57,P2,26.74797,62.20906,1001.734,214169
2025-06-30 23:48:02,P2,26.74269,62.14839,1001.736,215229
2025-06-30 23:48:08,P2,26.73371,62.1205,1001.734,215229
2025-06-30 23:48:14,P2,26.72648,62.1656,1001.716,215630
2025-06-30 23:48:19,P2,26.72297,62.15205,1001.713,216300
2025-06-30 23:48:25,P2,26.71984,62.171,1001.716,214433
2025-06-30 23:48:31,P2,26.70852,62.16949,1001.708,216840
2025-06-30 23:48:36,P2,26.705,62.19595,1001.696,216435
2025-06-30 23:48:42,P2,26.70969,62.15711,1001.713,215229
2025-06-30 23:48:48,P2,26.71086,62.06372,1001.718,216300
2025-06-30 23:48:53,P2,26.69914,62.11463,1001.734,216300
2025-06-30 23:48:59,P2,26.68117,62.17808,1001.733,215763
2025-06-30 23:49:05,P2,26.6593,62.28049,1001.709,214830
2025-06-30 23:49:10,P2,26.63938,62.27159,1001.711,216300
2025-06-30 23:49:16,P2,26.63039,62.25068,1001.725,217654
2025-06-30 23:49:22,P2,26.62883,62.15779,1001.737,216166
2025-06-30 23:49:27,P2,26.6302,62.12514,1001.745,215763
2025-06-30 23:49:33,P2,26.64152,62.12075,1001.743,215763
2025-06-30 23:49:39,P2,26.65715,62.09608,1001.747,216840
2025-06-30 23:49:45,P2,26.66438,62.10969,1001.728,216300
2025-06-30 23:49:50,P2,26.65676,62.00262,1001.719,216840
2025-06-30 23:49:56,P2,26.64914,61.98145,1001.735,215897
2025-06-30 23:50:02,P2,26.64191,61.99376,1001.729,217927
2025-06-30 23:50:07,P2,26.63625,61.92675,1001.745,216435
2025-06-30 23:50:13,P2,26.63645,61.94047,1001.735,217518
2025-06-30 23:50:19,P2,26.64914,61.96254,1001.721,216031
2025-06-30 23:50:24,P2,26.66789,61.95193,1001.736,217654
2025-06-30 23:50:30,P2,26.68019,61.90771,1001.737,216300
2025-06-30 23:50:36,P2,26.68977,61.88222,1001.742,216300
2025-06-30 23:50:41,P2,26.68664,61.94096,1001.734,217246
2025-06-30 23:50:47,P2,26.67668,61.97904,1001.737,217654
2025-06-30 23:50:53,P2,26.66301,62.05679,1001.742,216840
2025-06-30 23:50:58,P2,26.65832,62.04953,1001.745,216166
2025-06-30 23:51:04,P2,26.65734,62.08927,1001.746,216166
2025-06-30 23:51:10,P2,26.66398,62.13715,1001.741,215897
2025-06-30 23:51:15,P2,26.67394,62.32467,1001.736,215897
2025-06-30 23:51:21,P2,26.69289,62.46673,1001.732,217110
2025-06-30 23:51:27,P2,26.70715,62.88007,1001.708,215229
2025-06-30 23:51:33,P2,26.71594,63.12088,1001.708,215229
2025-06-30 23:51:38,P2,26.71535,63.20095,1001.712,216166
2025-06-30 23:51:44,P2,26.72277,63.32209,1001.733,214698
2025-06-30 23:51:50,P2,26.73859,63.29829,1001.711,216569
2025-06-30 23:51:55,P2,26.75852,63.35447,1001.731,215096
2025-06-30 23:52:01,P2,26.76711,63.62906,1001.744,214037
2025-06-30 23:52:07,P2,26.77277,63.79034,1001.731,213380
2025-06-30 23:52:12,P2,26.78,63.95169,1001.74,212728
2025-06-30 23:52:18,P2,26.78801,64.05349,1001.729,213774
2025-06-30 23:52:24,P2,26.79914,64.10903,1001.699,214830
2025-06-30 23:52:29,P2,26.82023,64.17939,1001.71,213643
2025-06-30 23:52:35,P2,26.83996,64.38282,1001.727,214433
2025-06-30 23:52:41,P2,26.84973,64.4244,1001.717,213643
2025-06-30 23:52:46,P2,26.8552,64.56588,1001.716,213774
2025-06-30 23:52:52,P2,26.86027,64.57347,1001.72,212728
2025-06-30 23:52:58,P2,26.86691,64.60162,1001.725,211821
2025-06-30 23:53:03,P2,26.87258,64.64948,1001.741,211306
2025-06-30 23:53:09,P2,26.88273,64.75877,1001.76,213511
