timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-05 22:22:56,P2,26.92492,67.85529,997.9535,10065,678,17.39
2025-07-05 22:23:14,P2,26.86281,67.72371,997.9338,10055,682,17.3
2025-07-05 22:23:43,P2,26.91281,66.85285,997.9348,10129,682,17.12
2025-07-05 22:24:14,P2,26.81965,67.91661,997.9391,10010,685,17.31
2025-07-05 22:24:44,P2,26.82316,67.06339,997.945,10065,681,17.09
2025-07-05 22:25:14,P2,26.82785,66.23106,997.9375,10111,681,16.89
2025-07-05 22:25:44,P2,27.32492,66.0569,997.9695,10176,676,17.31
2025-07-05 22:26:14,P2,26.72551,66.60332,997.9626,10065,672,16.88
2025-07-05 22:26:44,P2,26.6884,65.9123,997.9599,10120,681,16.67
2025-07-05 22:27:14,P2,26.70774,65.27929,997.9471,10167,686,16.53
2025-07-05 22:27:44,P2,26.63547,66.38771,997.9514,10046,691,16.75
2025-07-05 22:28:14,P2,26.61652,65.62959,997.92,10120,690,16.54
2025-07-05 22:28:44,P2,26.61691,64.70304,997.9374,10185,694,16.3
2025-07-05 22:29:14,P2,27.1341,64.66028,997.9366,10223,703,16.77
2025-07-05 22:29:44,P2,26.56105,65.13457,997.9216,10111,706,16.36
2025-07-05 22:30:14,P2,26.54035,64.34364,997.9082,10185,697,16.14
2025-07-05 22:30:44,P2,26.56652,63.68363,997.8912,10223,691,16.0
2025-07-05 22:31:14,P2,26.45832,64.76207,997.8992,10111,695,16.18
2025-07-05 22:31:43,P2,26.44309,63.77766,997.8619,10185,712,15.92
2025-07-05 22:32:14,P2,26.41457,62.98042,997.8654,10261,705,15.69
2025-07-05 22:32:44,P2,26.91887,63.228,997.8622,10280,693,16.2
2025-07-05 22:33:13,P2,26.37121,63.43739,997.8345,10185,683,15.77
2025-07-05 22:33:43,P2,26.3091,62.80587,997.8621,10242,687,15.56
2025-07-05 22:34:13,P2,26.3009,62.25807,997.8441,10300,692,15.41
2025-07-05 22:34:44,P2,26.19055,63.34518,997.8459,10176,700,15.59
2025-07-05 22:35:13,P2,26.23644,62.6214,997.8484,10233,704,15.45
2025-07-05 22:35:43,P2,26.22297,61.95615,997.854,10300,707,15.27
2025-07-05 22:36:14,P2,26.73664,61.99654,997.86,10328,708,15.73
2025-07-05 22:36:44,P2,26.17023,62.37667,997.8342,10233,703,15.33
2025-07-05 22:37:14,P2,26.12785,61.67153,997.8289,10280,696,15.12
2025-07-05 22:37:44,P2,26.16594,61.1536,997.8374,10328,706,15.03
2025-07-05 22:38:13,P2,26.04953,62.08613,997.8435,10223,703,15.16
2025-07-05 22:38:44,P2,26.03156,61.58988,997.8614,10280,702,15.02
2025-07-05 22:39:14,P2,26.0216,60.84346,997.8597,10338,695,14.83
2025-07-05 22:39:44,P2,26.59367,60.87911,997.824,10348,688,15.32
2025-07-05 22:40:13,P2,26.09582,61.02422,997.8251,10261,693,14.94
2025-07-05 22:40:43,P2,26.06535,60.32544,997.8738,10300,692,14.74
2025-07-05 22:41:13,P2,26.09934,59.86978,997.8775,10348,697,14.66
2025-07-05 22:41:43,P2,26.01906,60.7102,997.8692,10242,696,14.8
2025-07-05 22:42:13,P2,26.06008,60.00146,997.8454,10290,696,14.66
2025-07-05 22:42:44,P2,26.03723,59.41011,997.8576,10348,696,14.49
2025-07-05 22:43:14,P2,26.56223,59.60719,997.8768,10367,705,14.97
2025-07-05 22:43:44,P2,26.02863,59.80501,997.8605,10290,701,14.58
2025-07-05 22:44:13,P2,25.97512,59.31125,997.8469,10338,696,14.42
2025-07-05 22:44:44,P2,25.99445,58.84049,997.8354,10387,691,14.32
2025-07-05 22:45:14,P2,25.89719,59.82468,997.8261,10271,688,14.48
2025-07-05 22:45:56,P2,25.90598,59.21255,997.8236,10338,687,14.34
2025-07-05 22:46:13,P2,25.86633,58.96307,997.8212,10358,690,14.25
2025-07-05 22:47:04,P2,25.95226,58.48357,997.789,10416,698,14.2
2025-07-05 22:47:13,P2,25.83625,59.43184,997.7872,10300,696,14.34
2025-07-05 22:47:44,P2,25.82902,59.43288,997.7883,10309,689,14.33
2025-07-05 22:48:13,P2,25.99465,61.05154,997.7946,10280,686,14.86
2025-07-05 22:48:44,P2,26.01555,63.23979,997.8022,10111,694,15.41
2025-07-05 22:49:13,P2,26.18586,63.56025,997.8099,10129,700,15.64
2025-07-05 22:49:43,P2,26.33664,63.48346,997.8292,10148,697,15.75
2025-07-05 22:50:14,P2,26.9759,64.4615,997.8792,10139,690,16.57
2025-07-05 22:50:44,P2,26.52043,65.58731,997.8253,10010,688,16.44
2025-07-05 22:51:13,P2,26.62473,65.39182,997.8491,10037,689,16.48
2025-07-05 22:51:43,P2,26.76223,65.60636,997.8885,10055,683,16.67
2025-07-05 22:52:26,P2,26.72355,67.25606,997.8928,9911,680,17.05
2025-07-05 22:58:47,P2,27.78098,70.85296,997.9362,9920,681,19.04
2025-07-05 22:58:56,P2,27.23742,70.40493,997.8967,9858,685,18.36
2025-07-05 22:59:26,P2,27.08234,68.41479,997.868,9983,689,17.69
