timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-16 00:00:17,P2,37.35305,44.4693,992.423,6232,451,19.85
2025-07-16 00:00:47,P2,37.41301,43.92281,992.3477,6257,451,19.67
2025-07-16 00:01:17,P2,37.31145,45.16769,992.3816,6201,452,20.12
2025-07-16 00:01:47,P2,37.29016,45.37517,992.36,6318,451,20.19
2025-07-16 00:02:17,P2,37.23547,44.51419,992.3647,6318,450,19.75
2025-07-16 00:02:47,P2,37.72199,44.55004,992.3865,6322,449,20.26
2025-07-16 00:03:17,P2,37.17492,45.2179,992.3825,6240,448,20.0
2025-07-16 00:03:47,P2,37.16066,44.93001,992.3615,6250,449,19.86
2025-07-16 00:04:17,P2,37.21203,44.30679,992.3851,6250,448,19.63
2025-07-16 00:04:47,P2,37.1382,45.4103,992.3679,6180,448,20.05
2025-07-16 00:05:17,P2,37.14914,45.21594,992.4199,6225,448,19.97
2025-07-16 00:05:47,P2,37.1216,44.81202,992.4451,6293,448,19.77
2025-07-16 00:06:17,P2,37.60695,44.99617,992.3669,6322,448,20.35
2025-07-16 00:06:47,P2,37.07082,45.50647,992.3705,6229,447,20.02
2025-07-16 00:07:17,P2,37.09016,45.06913,992.3116,6222,447,19.85
2025-07-16 00:07:47,P2,37.14894,44.64271,992.3818,6271,448,19.72
2025-07-16 00:08:17,P2,37.03976,45.92764,992.3105,6215,448,20.17
2025-07-16 00:08:47,P2,36.97512,46.37759,992.2402,6315,447,20.3
2025-07-16 00:09:17,P2,36.91183,45.70273,992.3577,6351,445,19.94
2025-07-16 00:09:47,P2,37.38469,45.47934,992.3077,6336,442,20.33
2025-07-16 00:10:17,P2,36.83391,45.91952,992.334,6247,441,19.96
2025-07-16 00:10:47,P2,36.81828,45.96975,992.2866,6289,442,19.96
2025-07-16 00:11:17,P2,36.8427,45.69795,992.2567,6340,441,19.87
2025-07-16 00:11:47,P2,36.76691,46.79053,992.2703,6271,442,20.27
2025-07-16 00:12:17,P2,36.78176,46.82408,992.3084,6351,441,20.3
2025-07-16 00:12:47,P2,36.78508,45.85919,992.3011,6311,442,19.88
2025-07-16 00:13:17,P2,37.30774,45.67318,992.2938,6307,442,20.34
2025-07-16 00:13:47,P2,36.80559,46.46105,992.2648,6232,443,20.16
2025-07-16 00:14:17,P2,36.83098,46.04629,992.2407,6243,444,20.01
2025-07-16 00:14:47,P2,36.92316,45.3828,992.2516,6236,446,19.82
2025-07-16 00:15:17,P2,36.8675,46.46966,992.3002,6170,447,20.23
2025-07-16 00:15:47,P2,36.93586,46.01581,992.3035,6177,448,20.11
2025-07-16 00:16:17,P2,36.99855,45.54818,992.2551,6222,448,19.97
2025-07-16 00:16:47,P2,37.51047,45.4834,992.3448,6257,448,20.47
2025-07-16 00:17:17,P2,36.97082,46.35142,992.3221,6204,448,20.29
2025-07-16 00:17:47,P2,36.94543,46.12878,992.2636,6236,449,20.16
2025-07-16 00:18:17,P2,36.96692,45.28913,992.2759,6254,448,19.82
2025-07-16 00:18:47,P2,36.8509,46.32404,992.2575,6159,448,20.15
2025-07-16 00:19:17,P2,36.89094,45.98468,992.2516,6177,448,20.05
2025-07-16 00:19:47,P2,36.92473,45.40298,992.2542,6201,448,19.83
2025-07-16 00:20:17,P2,37.43664,45.41805,992.2389,6232,448,20.36
2025-07-16 00:20:47,P2,36.90129,46.59063,992.2015,6211,449,20.32
2025-07-16 00:21:17,P2,36.90324,46.33394,992.2248,6250,449,20.21
2025-07-16 00:21:47,P2,36.93274,45.96906,992.1788,6307,448,20.08
