timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-16 00:00:12,P3,37.44563,43.69969,992.5728,8859,437,19.6
2025-07-16 00:00:42,P3,37.50344,43.05965,992.5643,8859,434,19.37
2025-07-16 00:01:12,P3,37.41652,44.37061,992.5291,8799,435,19.87
2025-07-16 00:01:42,P3,37.42473,43.45837,992.5284,8799,435,19.47
2025-07-16 00:02:12,P3,37.39426,43.37491,992.539,8867,434,19.4
2025-07-16 00:02:43,P3,37.86789,43.20826,992.5743,8859,429,19.8
2025-07-16 00:03:12,P3,37.3177,44.15032,992.5579,8792,430,19.67
2025-07-16 00:03:42,P3,37.28664,43.95438,992.5377,8844,428,19.55
2025-07-16 00:04:12,P3,37.32512,43.43822,992.5894,8859,429,19.36
2025-07-16 00:04:42,P3,37.24348,44.50884,992.546,8785,430,19.76
2025-07-16 00:05:12,P3,37.25813,44.27932,992.5576,8844,430,19.67
2025-07-16 00:05:42,P3,37.2591,44.12017,992.6077,8950,431,19.6
2025-07-16 00:06:13,P3,37.76144,44.01772,992.5472,8950,426,20.06
2025-07-16 00:06:42,P3,37.20637,44.96317,992.5458,8920,428,19.92
2025-07-16 00:07:12,P3,37.19934,44.35302,992.5066,8897,430,19.64
2025-07-16 00:07:42,P3,37.27082,43.64391,992.5307,8897,430,19.4
2025-07-16 00:08:12,P3,37.13781,45.15084,992.5206,8852,430,19.93
2025-07-16 00:08:42,P3,37.14074,44.75434,992.4211,8904,436,19.76
2025-07-16 00:09:12,P3,37.11984,43.93774,992.5179,8889,431,19.38
2025-07-16 00:09:43,P3,37.59738,44.26633,992.4707,8927,428,20.01
2025-07-16 00:10:12,P3,37.02102,45.83509,992.5128,8912,425,20.11
2025-07-16 00:10:42,P3,37.01789,45.04034,992.4886,8943,428,19.76
2025-07-16 00:11:12,P3,37.08293,44.28602,992.4373,8950,426,19.5
2025-07-16 00:11:42,P3,36.98625,45.54925,992.4643,8867,427,19.95
2025-07-16 00:12:12,P3,37.01848,44.59131,992.4724,8814,426,19.57
2025-07-16 00:12:42,P3,37.02141,44.32262,992.4675,8859,426,19.45
2025-07-16 00:13:13,P3,37.53859,44.47325,992.4756,8874,426,20.04
2025-07-16 00:13:42,P3,37.01086,45.25713,992.4392,8807,427,19.85
2025-07-16 00:14:12,P3,37.0134,44.88005,992.4291,8829,428,19.69
2025-07-16 00:14:42,P3,37.08449,44.42049,992.4233,8867,429,19.56
2025-07-16 00:15:12,P3,37.03098,45.56201,992.4724,8792,432,20.0
2025-07-16 00:15:42,P3,37.0761,45.05845,992.4637,8814,431,19.83
2025-07-16 00:16:12,P3,37.10988,44.45002,992.4726,8807,431,19.6
2025-07-16 00:16:43,P3,37.65324,44.66559,992.4952,8889,431,20.24
2025-07-16 00:17:12,P3,37.11379,45.59535,992.4565,8859,425,20.1
2025-07-16 00:17:42,P3,37.09152,45.11111,992.4324,8904,430,19.87
2025-07-16 00:18:12,P3,37.08684,45.13135,992.4523,8996,428,19.87
2025-07-16 00:18:42,P3,36.92375,46.43519,992.4169,8958,432,20.28
2025-07-16 00:19:12,P3,36.95012,45.74918,992.423,8935,432,20.0
2025-07-16 00:19:42,P3,36.96789,45.29614,992.4421,8950,431,19.82
2025-07-16 00:20:13,P3,37.46789,45.15139,992.4213,8973,429,20.27
2025-07-16 00:20:42,P3,36.95734,46.01944,992.3862,8904,430,20.13
2025-07-16 00:21:12,P3,36.95266,45.443,992.4175,8889,430,19.87
2025-07-16 00:21:42,P3,37.01887,44.69366,992.3506,8897,429,19.61
2025-07-16 00:22:12,P3,36.9132,46.35902,992.3756,8852,432,20.23
2025-07-16 00:22:42,P3,36.91985,45.87427,992.4006,8882,430,20.03
2025-07-16 00:23:12,P3,36.92902,45.21099,992.3963,8889,428,19.75
2025-07-16 00:23:43,P3,37.3927,45.76314,992.4214,8966,432,20.47
2025-07-16 00:24:12,P3,36.87395,46.3236,992.3912,8874,429,20.18
2025-07-16 00:24:42,P3,36.88684,45.89,992.3777,8897,431,20.0
2025-07-16 00:25:12,P3,36.91457,45.6991,992.4012,9004,426,19.95
2025-07-16 00:25:42,P3,36.82727,46.70112,992.4088,8904,427,20.29
2025-07-16 00:26:12,P3,36.85871,46.16869,992.3867,8889,428,20.09
2025-07-16 00:26:42,P3,36.86555,45.58981,992.3661,8889,427,19.85
2025-07-16 00:27:13,P3,37.36828,45.48282,992.3995,8882,428,20.32
2025-07-16 00:27:42,P3,36.83899,46.65874,992.3432,8852,429,20.29
2025-07-16 06:28:10,P3,30.92766,44.59808,992.5062,4156,500,14.22
2025-07-16 06:28:39,P3,30.92727,43.96957,992.4445,6670,574,14.02
2025-07-16 06:29:09,P3,30.55676,43.5007,992.4084,7836,562,13.59
2025-07-16 06:29:39,P3,30.48,43.53568,992.4213,8329,563,13.55
2025-07-16 06:30:09,P3,30.00793,44.15905,992.3931,8329,561,13.4
2025-07-16 06:30:39,P3,29.76418,43.90373,992.4046,8506,562,13.15
2025-07-16 06:31:09,P3,29.57766,44.26859,992.395,8611,566,13.12
2025-07-16 06:31:39,P3,29.95617,44.05852,992.4115,8726,566,13.33
2025-07-16 06:32:09,P3,29.35363,44.42627,992.3762,8583,577,13.01
2025-07-16 06:32:39,P3,29.22551,43.89496,992.3697,8639,580,12.76
