timestamp,device_id,temperature,humidity,pressure,gas_resistance,co2,absolute_humidity
2025-07-05 09:48:43,P2,27.32004,58.52402,998.3854,25036,565.0,15.33
2025-07-05 09:49:13,P2,27.95168,58.31137,998.3972,44352,568.0,15.82
2025-07-05 09:49:44,P2,28.36125,58.04615,998.4022,60339,569.0,16.1
2025-07-05 09:50:14,P2,28.54563,57.84314,998.4022,72213,572.0,16.21
2025-07-05 09:50:44,P2,28.66672,57.65001,998.3962,81609,573.0,16.26
2025-07-05 09:51:14,P2,28.75734,57.34118,998.3963,89269,,16.26
2025-07-05 09:51:45,P2,28.79406,57.49899,998.3914,98703,559.0,16.33
2025-07-05 09:52:15,P2,28.73273,57.62566,998.4158,104536,552.0,16.31
2025-07-05 09:52:45,P2,28.79894,57.40502,998.4413,109520,554.0,16.31
2025-07-05 09:53:15,P2,28.88215,57.30353,998.4445,113673,558.0,16.36
2025-07-05 09:53:45,P2,28.88723,57.483,998.4557,117291,560.0,16.41
2025-07-05 10:07:40,P2,26.63684,64.17201,998.3383,51367,500.0,16.19
2025-07-05 10:08:10,P2,27.28781,61.52346,998.3467,3502476,663.0,16.09
2025-07-05 10:49:08,P2,25.9009,63.44897,998.3224,27056,500.0,15.36
2025-07-05 11:02:14,P2,26.67727,66.38454,998.4446,28987,500.0,16.78
2025-07-05 11:09:45,P2,25.82297,62.37372,998.3745,34798,744.0,15.04
2025-07-05 11:10:15,P2,26.40441,62.18592,998.3879,62691,698.0,15.49
2025-07-05 11:10:45,P2,26.70012,61.99416,998.3499,79410,686.0,15.69
2025-07-05 11:11:16,P2,26.78762,61.89802,998.3392,90456,679.0,15.75
2025-07-05 11:11:46,P2,26.8134,61.59002,998.3293,102715,679.0,15.69
2025-07-05 11:12:16,P2,26.82121,61.59789,998.3218,109929,675.0,15.7
2025-07-05 11:12:46,P2,26.82726,61.49273,998.3494,114929,677.0,15.68
2025-07-05 11:13:17,P2,26.83234,61.66608,998.351,119349,675.0,15.73
2025-07-05 11:13:47,P2,26.85168,61.80816,998.3342,123516,673.0,15.78
2025-07-05 11:14:17,P2,26.87297,61.93721,998.3387,126611,666.0,15.83
2025-07-05 11:14:47,P2,26.8843,61.89788,998.3395,128824,656.0,15.83
2025-07-05 11:15:17,P2,26.88742,62.07188,998.3369,131800,646.0,15.88
2025-07-05 11:15:47,P2,26.91574,62.81389,998.3182,131408,639.0,16.09
2025-07-05 11:16:17,P2,26.95402,63.93338,998.3102,131898,636.0,16.41
2025-07-05 11:16:47,P2,26.98801,64.66856,998.3163,132391,634.0,16.63
2025-07-05 11:17:17,P2,27.02121,65.407,998.3157,132789,636.0,16.85
2025-07-05 11:17:48,P2,27.06203,65.85139,998.3062,132989,635.0,17.01
2025-07-05 11:18:18,P2,27.09758,66.36346,998.3141,132789,630.0,17.17
2025-07-05 11:18:48,P2,27.13059,66.69398,998.3206,133591,628.0,17.29
2025-07-05 11:19:18,P2,27.16066,67.26802,998.3084,133089,628.0,17.47
2025-07-05 11:19:48,P2,27.18371,67.45556,998.2891,133189,629.0,17.54
2025-07-05 11:20:18,P2,27.20812,67.83382,998.2816,133491,628.0,17.66
2025-07-05 11:20:48,P2,27.23508,68.09703,998.2866,133390,628.0,17.76
2025-07-05 11:21:19,P2,27.27727,68.94623,998.2842,132391,632.0,18.02
2025-07-05 11:21:49,P2,27.34426,68.71056,998.2651,132590,806.0,18.02
2025-07-05 11:22:22,P2,27.39894,68.93773,998.2371,132789,860.0,18.14
2025-07-05 11:22:49,P2,27.45949,68.26656,998.2637,134098,811.0,18.02
2025-07-05 11:23:19,P2,27.53938,67.92366,998.2629,133895,778.0,18.01
2025-07-05 11:23:49,P2,27.59387,67.50282,998.234,134098,761.0,17.95
2025-07-05 11:24:19,P2,27.63918,67.83772,998.2431,133390,778.0,18.09
2025-07-05 11:24:49,P2,27.69758,66.95693,998.2358,134200,764.0,17.91
2025-07-05 11:25:23,P2,27.76164,67.91307,998.2104,133390,742.0,18.23
2025-07-05 11:25:49,P2,27.83977,67.1443,998.2358,133289,707.0,18.1
2025-07-05 11:26:19,P2,27.91203,65.61676,998.2377,134098,696.0,17.76
2025-07-05 11:29:42,P2,28.36535,61.90359,998.2367,71224,,17.18
2025-07-05 11:30:12,P2,29.13098,59.06983,998.2251,104413,,17.09
2025-07-05 11:30:43,P2,29.88195,57.21774,998.222,116672,,17.24
2025-07-05 11:31:13,P2,30.33566,55.8979,998.2133,122236,,17.26
2025-07-05 11:31:43,P2,30.62355,55.14198,998.2095,125979,,17.3
2025-07-05 11:32:13,P2,30.79816,54.36206,998.2195,128730,,17.21
2025-07-05 11:32:43,P2,30.89992,53.91945,998.2084,129389,,17.16
2025-07-05 11:33:14,P2,30.94387,53.67515,998.1898,130535,,17.13
2025-07-05 11:33:44,P2,30.95695,53.2997,998.1813,131800,,17.02
2025-07-05 11:34:14,P2,30.95148,53.04406,998.1653,132789,,16.93
2025-07-05 11:34:44,P2,30.93371,52.84361,998.1821,133089,,16.85
2025-07-05 11:35:14,P2,30.90969,52.6498,998.1921,132989,,16.77
2025-07-05 11:35:45,P2,30.88684,52.50068,998.1699,133895,,16.7
2025-07-05 11:36:15,P2,30.86301,52.44662,998.1696,134098,,16.66
2025-07-05 11:36:45,P2,30.83547,52.29023,998.1614,134608,,16.59
2025-07-05 11:37:15,P2,30.8093,52.23699,998.1594,134608,,16.55
2025-07-05 11:37:44,P2,30.79582,52.1394,998.1478,135433,,16.51
2025-07-05 11:38:14,P2,30.77941,52.03043,998.142,135122,,16.46
2025-07-05 11:38:44,P2,30.77062,51.82578,998.1473,135329,,16.38
2025-07-05 11:39:15,P2,30.75695,51.43338,998.1414,135640,,16.25
2025-07-05 11:39:45,P2,30.75598,51.3192,998.1239,135019,,16.21
2025-07-05 11:54:04,P2,25.50852,73.70003,998.134,42766,,17.46
2025-07-05 11:54:34,P2,26.0882,73.79562,998.1329,76590,,18.06
2025-07-05 11:55:04,P2,26.3675,72.49602,998.1121,97131,,18.02
2025-07-05 11:55:35,P2,26.3468,71.83736,998.0913,109047,,17.83
2025-07-05 11:56:05,P2,26.19699,71.88814,998.0943,117369,,17.7
2025-07-05 11:56:35,P2,26.03566,71.56288,998.0828,123172,,17.46
2025-07-05 11:57:04,P2,25.87043,71.46658,998.0536,128636,,17.27
2025-07-05 11:57:34,P2,25.7218,71.13123,998.05,131603,,17.05
2025-07-05 11:58:05,P2,25.60051,71.23681,998.0339,134404,,16.96
2025-07-05 11:58:35,P2,25.50539,70.95289,998.0341,137006,,16.8
2025-07-05 11:59:05,P2,25.42551,70.80839,998.0209,138726,,16.7
2025-07-05 11:59:35,P2,25.35109,70.59769,998.0209,139491,,16.58
2025-07-05 12:00:05,P2,25.28801,70.42809,998.0115,141727,,16.48
2025-07-05 12:00:36,P2,25.23098,70.20757,998.0115,142872,,16.37
2025-07-05 12:01:06,P2,25.19992,69.9894,997.9975,143801,,16.29
2025-07-05 12:01:36,P2,25.16477,69.80405,997.9826,145936,,16.22
2025-07-05 12:02:06,P2,25.11203,69.69301,997.9846,145098,,16.15
2025-07-05 12:02:37,P2,25.0673,69.37033,997.9711,146299,,16.03
2025-07-05 12:03:07,P2,25.01867,69.49957,997.9699,148137,,16.02
2025-07-05 12:03:37,P2,24.98215,69.24767,997.9632,148510,,15.93
2025-07-05 12:04:07,P2,24.94953,69.29678,997.9608,148137,,15.91
2025-07-05 12:04:38,P2,24.91594,69.16855,997.9479,148885,,15.85
2025-07-05 12:05:08,P2,24.90109,69.03697,997.9227,149640,,15.81
2025-07-05 12:05:38,P2,24.8968,68.81135,997.9379,148759,,15.75
2025-07-05 12:06:08,P2,24.89172,68.84416,997.9114,149514,,15.75
2025-07-05 12:06:38,P2,24.87277,68.34222,997.9169,150660,,15.62
2025-07-05 12:07:09,P2,24.82844,68.26672,997.8917,150660,,15.57
2025-07-05 12:07:39,P2,24.78723,68.11085,997.8728,150917,,15.49
2025-07-05 12:08:09,P2,24.755,68.0239,997.8518,152874,,15.45
2025-07-05 12:08:39,P2,24.72668,67.89798,997.8498,152478,,15.39
2025-07-05 12:09:10,P2,24.72551,67.3567,997.8441,150789,,15.27
2025-07-05 12:09:40,P2,24.75168,67.20517,997.8313,152610,,15.26
2025-07-05 12:10:10,P2,24.78566,67.02818,997.8229,151954,,15.25
2025-07-05 12:10:40,P2,24.81633,66.84217,997.839,152085,,15.23
2025-07-05 12:11:10,P2,24.81887,66.78125,997.8334,151954,,15.22
2025-07-05 12:11:41,P2,24.81379,66.78033,997.8338,152347,,15.21
2025-07-05 12:12:11,P2,24.81203,66.84853,997.8334,152742,,15.23
2025-07-05 12:12:41,P2,24.82844,66.7839,997.8172,152216,,15.23
2025-07-05 12:13:11,P2,24.8423,66.84616,997.8049,151824,,15.25
2025-07-05 12:13:41,P2,24.84211,66.88645,997.7979,151694,,15.26
2025-07-05 12:14:12,P2,24.83566,66.98633,997.8093,151175,,15.28
2025-07-05 12:14:42,P2,24.84055,66.93507,997.7804,151434,,15.27
2025-07-05 12:15:12,P2,24.86047,67.29519,997.7914,150917,,15.37
2025-07-05 12:15:42,P2,24.88996,68.79422,997.7981,148759,,15.74
2025-07-05 12:16:12,P2,24.99602,69.64069,997.8036,147151,,16.03
2025-07-05 12:16:43,P2,25.12199,70.03824,997.8039,145456,,16.23
2025-07-05 12:17:13,P2,25.23781,70.75133,997.7929,144388,,16.51
2025-07-05 12:17:43,P2,25.35031,70.67413,997.795,143801,,16.59
2025-07-05 12:18:13,P2,25.46711,71.20988,997.8032,141161,,16.83
2025-07-05 12:18:43,P2,25.55832,71.59763,997.7788,141049,,17.01
2025-07-05 12:19:14,P2,25.6382,71.91554,997.7734,139381,,17.16
2025-07-05 12:19:44,P2,25.71203,72.21857,997.7749,139272,,17.3
2025-07-05 12:20:14,P2,25.77922,72.56258,997.7607,137968,,17.45
2025-07-05 12:20:44,P2,25.83664,72.74586,997.7536,136900,,17.55
2025-07-05 12:21:14,P2,25.88625,73.08109,997.7194,135433,,17.68
2025-07-05 12:21:45,P2,25.94172,73.22316,997.7372,133996,,17.77
2025-07-05 12:22:15,P2,25.9966,74.0356,997.7537,133089,,18.02
2025-07-05 12:22:45,P2,26.05519,73.79408,997.7618,133089,,18.02
2025-07-05 12:23:15,P2,26.10871,74.09651,997.7501,131800,,18.15
2025-07-05 12:23:45,P2,26.15344,74.15262,997.7593,131213,,18.21
2025-07-05 12:24:16,P2,26.18937,74.09633,997.7368,131116,,18.23
2025-07-05 12:24:46,P2,26.23273,74.0479,997.6984,130055,,18.26
2025-07-05 12:25:16,P2,26.2548,72.73106,997.699,131213,,17.96
2025-07-05 12:25:46,P2,26.20188,71.73834,997.7003,132391,,17.66
2025-07-05 12:26:16,P2,26.06691,71.25778,997.6806,134916,,17.41
2025-07-05 12:26:47,P2,25.93605,70.97514,997.6686,134301,,17.22
2025-07-05 12:27:17,P2,25.84328,70.58214,997.6534,135953,,17.04
2025-07-05 12:27:47,P2,25.77004,70.20534,997.6602,136583,,16.88
2025-07-05 12:28:17,P2,25.68723,69.73811,997.627,137753,,16.69
2025-07-05 12:28:48,P2,25.62082,69.67419,997.6336,138508,,16.61
2025-07-05 12:29:18,P2,25.5757,69.18017,997.6262,138292,,16.45
2025-07-05 12:29:48,P2,25.53645,69.01664,997.5945,139491,,16.37
2025-07-05 12:30:18,P2,25.49367,68.6885,997.6029,140044,,16.26
2025-07-05 12:30:48,P2,25.44602,68.72166,997.6196,140600,,16.22
2025-07-05 12:31:19,P2,25.38684,68.6154,997.6115,140377,,16.14
2025-07-05 12:31:49,P2,25.32824,68.41035,997.611,140936,,16.04
2025-07-05 12:32:19,P2,25.30422,68.039,997.5959,140936,,15.93
2025-07-05 12:32:49,P2,25.28488,68.10388,997.582,142526,,15.93
2025-07-05 12:33:19,P2,25.27785,67.6759,997.5737,141727,,15.83
2025-07-05 12:33:50,P2,25.2798,67.7021,997.5648,142526,,15.83
2025-07-05 12:34:20,P2,25.2632,67.48892,997.5701,142297,,15.77
2025-07-05 12:34:50,P2,25.23449,67.48309,997.538,142411,,15.74
2025-07-05 12:35:20,P2,25.19895,67.15932,997.5288,143219,,15.64
2025-07-05 12:35:50,P2,25.17609,67.3526,997.5047,143335,,15.66
2025-07-05 12:36:21,P2,25.15617,67.13891,997.5101,143335,,15.59
2025-07-05 12:36:51,P2,25.13801,67.18465,997.4764,143451,,15.59
2025-07-05 12:37:21,P2,25.13801,66.96793,997.4727,142987,,15.54
2025-07-05 12:37:51,P2,25.13625,66.89264,997.4454,143801,,15.52
2025-07-05 12:38:22,P2,25.12219,66.82925,997.4453,144506,,15.49
2025-07-05 12:38:52,P2,25.1093,66.77367,997.4138,144388,,15.47
2025-07-05 12:39:22,P2,25.10754,66.6115,997.4227,144388,,15.43
2025-07-05 12:39:52,P2,25.10324,66.69103,997.4031,144742,,15.44
2025-07-05 12:40:22,P2,25.08488,66.70126,997.3922,144506,,15.43
2025-07-05 12:40:53,P2,25.05891,66.83226,997.4147,143801,,15.44
2025-07-05 12:41:23,P2,25.04035,66.83006,997.429,143801,,15.42
2025-07-05 12:41:53,P2,25.03859,66.81045,997.4131,143918,,15.41
2025-07-05 12:42:23,P2,25.0468,66.75055,997.4033,143801,,15.41
2025-07-05 12:42:53,P2,25.05637,66.65809,997.3829,144270,,15.39
2025-07-05 12:43:24,P2,25.07023,66.61224,997.3822,144742,,15.4
2025-07-05 12:43:54,P2,25.0716,66.73421,997.3564,144270,,15.43
2025-07-05 12:44:24,P2,25.08137,66.65531,997.4085,142987,,15.42
2025-07-05 12:44:54,P2,25.09719,66.73179,997.3812,142756,,15.45
2025-07-05 12:45:25,P2,25.10031,66.67739,997.387,144624,,15.44
2025-07-05 12:45:55,P2,25.09465,66.6901,997.3907,143219,,15.44
2025-07-05 12:46:25,P2,25.09504,66.6703,997.3765,143918,,15.43
2025-07-05 12:46:55,P2,25.09914,66.88727,997.3597,142987,,15.48
2025-07-05 12:47:25,P2,25.10168,66.77287,997.3699,142872,,15.46
2025-07-05 12:47:56,P2,25.10031,66.91402,997.3759,143103,,15.49
2025-07-05 12:48:26,P2,25.08957,66.88528,997.3547,142872,,15.48
2025-07-05 12:48:56,P2,25.08098,66.95176,997.3447,142987,,15.48
2025-07-05 12:49:26,P2,25.08078,66.99289,997.3436,142987,,15.49
2025-07-05 12:49:57,P2,25.08957,67.00142,997.3205,141727,,15.5
2025-07-05 12:50:27,P2,25.09621,67.04921,997.3218,142182,,15.52
2025-07-05 12:50:57,P2,25.09426,67.1908,997.3158,141727,,15.55
2025-07-05 12:51:27,P2,25.08332,67.29029,997.2887,141727,,15.56
2025-07-05 12:51:57,P2,25.07238,67.27567,997.2578,142411,,15.55
2025-07-05 12:52:28,P2,25.08293,67.23824,997.2354,141727,,15.55
2025-07-05 12:52:58,P2,25.10598,67.24046,997.2562,141727,,15.57
2025-07-05 12:53:28,P2,25.10383,67.36172,997.2369,141049,,15.6
2025-07-05 12:53:58,P2,25.10754,67.38405,997.2604,141049,,15.61
2025-07-05 12:54:28,P2,25.12824,67.36717,997.2787,141274,,15.62
2025-07-05 12:54:59,P2,25.13547,67.56319,997.2617,140712,,15.67
2025-07-05 12:55:29,P2,25.13137,67.60489,997.265,140266,,15.68
2025-07-05 12:55:59,P2,25.1425,67.63956,997.2865,140712,,15.7
2025-07-05 12:56:29,P2,25.14055,67.74829,997.2759,140155,,15.72
2025-07-05 12:57:00,P2,25.14953,67.77771,997.2969,140377,,15.74
2025-07-05 12:57:30,P2,25.17101,67.76103,997.2791,139712,,15.75
2025-07-05 12:58:00,P2,25.18977,67.84481,997.2699,140044,,15.79
2025-07-05 12:58:30,P2,25.19641,67.95432,997.2805,139272,,15.82
2025-07-05 12:59:00,P2,25.20109,67.94859,997.2709,139491,,15.82
2025-07-05 12:59:31,P2,25.21027,68.03217,997.2541,139491,,15.85
2025-07-05 13:00:01,P2,25.22512,68.08205,997.2712,138943,,15.87
2025-07-05 13:00:31,P2,25.24621,68.05878,997.2466,138943,,15.89
2025-07-05 13:01:01,P2,25.26105,68.16872,997.2369,139162,,15.93
2025-07-05 13:01:31,P2,25.25402,68.18119,997.2154,138617,,15.92
2025-07-05 13:02:02,P2,25.25129,68.21497,997.2227,138508,,15.93
2025-07-05 13:02:32,P2,25.24992,68.3645,997.2377,138834,,15.96
2025-07-05 13:03:02,P2,25.25129,68.33786,997.2288,137539,,15.96
2025-07-05 13:03:32,P2,25.26223,68.38086,997.2157,138184,,15.98
2025-07-05 13:04:03,P2,25.26984,68.44262,997.2142,138400,,16.0
2025-07-05 13:04:33,P2,25.26887,68.46337,997.2101,137646,,16.0
2025-07-05 13:05:03,P2,25.27219,68.44344,997.2065,138400,,16.0
2025-07-05 13:05:33,P2,25.27883,68.48585,997.2039,138076,,16.02
2025-07-05 13:06:03,P2,25.28859,68.49389,997.2121,138076,,16.03
2025-07-05 13:06:34,P2,25.29738,68.47536,997.214,137432,,16.03
2025-07-05 13:07:04,P2,25.31594,68.42973,997.2509,136900,,16.04
2025-07-05 13:07:34,P2,25.31516,68.53873,997.2263,137325,,16.06
2025-07-05 13:08:04,P2,25.31301,68.56549,997.1997,137432,,16.06
2025-07-05 13:08:34,P2,25.30832,68.65351,997.149,137219,,16.08
2025-07-05 13:09:05,P2,25.30891,68.62669,997.1389,137112,,16.08
2025-07-05 13:09:35,P2,25.31105,68.57211,997.1517,137219,,16.06
2025-07-05 13:10:05,P2,25.31613,68.54628,997.1433,137112,,16.06
2025-07-05 13:10:35,P2,25.33234,68.44707,997.1523,136900,,16.05
2025-07-05 13:11:05,P2,25.36301,68.1053,997.1694,137753,,16.0
2025-07-05 13:11:36,P2,25.39133,67.94534,997.1445,137219,,15.99
2025-07-05 13:12:06,P2,25.40168,67.78407,997.1555,136794,,15.96
2025-07-05 13:12:36,P2,25.41066,67.80544,997.1375,136900,,15.97
2025-07-05 13:13:06,P2,25.41789,67.61014,997.1494,136583,,15.93
2025-07-05 13:13:37,P2,25.43059,67.59801,997.1439,135953,,15.94
2025-07-05 13:14:07,P2,25.44113,67.53214,997.1351,136794,,15.94
2025-07-05 13:14:37,P2,25.45109,67.58784,997.1396,135744,,15.96
2025-07-05 13:15:07,P2,25.44836,67.48449,997.1607,136794,,15.93
2025-07-05 13:15:37,P2,25.42922,67.50183,997.1342,136583,,15.92
2025-07-05 13:16:08,P2,25.42082,67.29814,997.1213,136900,,15.86
2025-07-05 13:16:38,P2,25.42258,67.32459,997.1062,136267,,15.87
2025-07-05 13:17:08,P2,25.42199,67.09561,997.0857,136583,,15.82
2025-07-05 13:17:38,P2,25.43527,67.20501,997.0822,136794,,15.85
2025-07-05 13:18:09,P2,25.43059,67.31955,997.0834,137539,,15.88
2025-07-05 13:18:39,P2,25.42199,67.29002,997.0954,137112,,15.86
2025-07-05 13:19:09,P2,25.405,67.22063,997.0931,136689,,15.83
