date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,0.6898111510875956
2025-07-18,0.6898111510875956,0.6898111510875956,0.6898111510875956,0.07260642307692307,0.07260642307692307,0.07260642307692307,1.041221347815354,1.041221347815354,,2.153920564872021,2.153920564872021,2.7036238112842175,0.2969839548858279,0.2969839548858279,0.2969839548858279,0.2969839548858279,0.2969839548858279,0.2969839548858279,0.2969839548858279,0.7316404126984125,,,,0.4824002721088436
2025-07-19,0.0,0.0,0.0,0.1458419427305806,0.2924112766967252,0.7316404126984125,0.7316404126984125,0.11256006349206352,,,,,,,,,0.017738885164494102,0.017738885164494102,0.017738885164494102,0.03123484693236512,0.17257998879551817,0.1045200589569161,0.1045200589569161,0.2256815238095238
2025-07-20,0.2090401179138322,0.07701478028404345,0.2095614149659864,1.463280825396825,0.7316404126984125,0.014232168168168165,1.463280825396825,0.11256006349206352,,,,,,,,,0.0325526368159204,0.0325526368159204,0.05935082808928961,0.15516073689499246,0.15516073689499246,,,
2025-07-21,,,,,,,,,0.2917086237072395,0.9340531276436924,0.9340531276436924,2.7491251666666665,2.210338046743351,2.210338046743351,2.210338046743351,2.210338046743351,3.984794666666667,3.984794666666667,0.0,,,,,
2025-07-22,0.0,,,,,,,0.0,1.7015135782312925,4.225121325051759,4.225121325051759,0.3772586666666667,3.2571260340632606,3.2571260340632606,3.2571260340632606,3.2571260340632606,3.2571260340632606,3.2571260340632606,3.2571260340632606,1.3233994497354498,1.3747906507936511,1.3747906507936511,,0.0
2025-07-23,0.0,0.0,0.0,,,,,,1.8733735159817348,1.8733735159817348,2.599056777777778,2.599056777777778,1.075819030800821,1.846493460235407,3.5246789321789325,0.616014317825077,0.616014317825077,0.2456111111111111,1.4917931234866826,,0.49277818278286245,0.37079255626282664,0.0,0.0
2025-07-24,0.0,0.0,0.0,0.0,1.4669299047619047,1.4669299047619047,0.0,0.4341531134514059,2.4134134849715676,2.4134134849715676,2.4134134849715676,1.0479407407407408,3.1419145631067957,3.1419145631067957,3.1419145631067957,3.1419145631067957,3.1419145631067957,3.1419145631067957,3.1419145631067957,1.1793824507936508,0.5360829321789322,,,
2025-07-25,0.0,0.0,0.1045200589569161,0.1045200589569161,,,,,1.6632518918918917,1.6632518918918917,1.6632518918918917,0.20644336274509803,1.2298105864281195,1.2298105864281195,1.0299589411500782,1.2255486283524903,1.2255486283524903,0.0,1.0361688150609083,0.0,0.388915037593985,,0.0,0.0
2025-07-26,0.0,1.463280825396825,1.463280825396825,,,,,,,,,,,,,,,,0.08607534267040148,1.463280825396825,1.463280825396825,0.14632808253968255,0.0,0.0
2025-07-27,0.0,0.0,0.36582020634920626,0.36582020634920626,0.24253273349118648,,,,,,,,,,,,0.017150431034482758,0.017150431034482758,0.06362090545203589,0.06362090545203589,0.17257998879551817,0.16258675837742503,0.36673247619047616,0.01974713333333333
2025-07-28,0.2926561650793651,0.05226002947845805,0.05226002947845805,0.11256006349206352,0.11256006349206352,0.14632808253968255,0.248264987012987,3.8245669090909087,1.8977359215686276,1.0199219877300614,0.9575365882352941,1.5090346666666667,1.537851742003991,2.872383963344787,2.872383963344787,2.872383963344787,2.872383963344787,2.872383963344787,2.872383963344787,4.922888761904762,4.922888761904762,1.1976465608465607,,
