timestamp,device_id,temperature,humidity,pressure,gas_resistance,absolute_humidity
2025-08-23 17:09:46,P3,28.444258,38.368096,1000.1629,9069,10.69
2025-08-23 17:10:16,P3,28.41047,38.1694268,1000.1652,9164,10.62
2025-08-23 17:10:46,P3,28.913202,38.480316,1000.1944,9302,11.0
2025-08-23 17:11:16,P3,28.4477732,38.524764,1000.1869,9054,10.74
2025-08-23 17:11:46,P3,28.455194,38.28327,1000.1897,9101,10.67
2025-08-23 17:12:16,P3,28.596992,38.383844,1000.20016,9148,10.79
2025-08-23 17:12:46,P3,28.735468,38.76833,1000.2187,8773,10.98
2025-08-23 17:13:16,P3,28.86535,39.1592984,1000.2244,8744,11.17
2025-08-23 17:13:46,P3,28.740156,38.96663,1000.2087,8855,11.04
2025-08-23 17:14:16,P3,29.064374,39.612656,1000.22536,9007,11.42
2025-08-23 17:14:46,P3,28.573164,39.995384,1000.20332,8737,11.22
2025-08-23 17:15:16,P3,28.624922,39.643352,1000.18784,8795,11.16
2025-08-23 17:15:46,P3,28.707538,39.071192,1000.20416,8900,11.05
2025-08-23 17:16:16,P3,28.613204,39.50995,1000.1796,8715,11.11
2025-08-23 17:16:46,P3,28.310468,39.72883,1000.1593,8840,10.99
2025-08-23 17:17:16,P3,27.981952,39.9486,1000.1476,8945,10.85
2025-08-23 17:17:46,P3,28.223946,40.577576,1000.1565,9124,11.17
2025-08-23 17:18:16,P3,27.565156,40.92823,1000.1428,8915,10.87
2025-08-23 17:18:46,P3,27.389764,40.84667,1000.1383,8991,10.74
2025-08-23 17:19:16,P3,27.289376,40.7923636,1000.1339,9101,10.67
2025-08-23 17:19:46,P3,27.188398,41.413544,1000.1443,8938,10.77
2025-08-23 17:20:16,P3,27.117304,41.26416,1000.1425,9022,10.69
2025-08-23 17:20:46,P3,27.050704,41.006188,1000.1584,9124,10.58
2025-08-23 17:21:16,P3,27.721016,41.08319,1000.1992,9261,11.0
2025-08-23 17:21:46,P3,27.321992,40.70385,1000.1896,9015,10.66
2025-08-23 17:22:16,P3,27.29914,40.265892,1000.2022,9085,10.54
2025-08-23 17:22:46,P3,27.183124,40.28038,1000.2067,9196,10.47
2025-08-23 17:23:16,P3,27.086836,40.866288,1000.20808,9030,10.57
2025-08-23 17:23:46,P3,27.236444,40.38866,1000.2032,9101,10.53
2025-08-23 17:24:16,P3,27.288984,39.92771,1000.2017,9180,10.44
2025-08-23 17:24:46,P3,27.695626,40.25413,1000.21592,9311,10.77
2025-08-23 17:25:16,P3,27.133906,40.462984,1000.1945,9093,10.49
2025-08-23 17:25:46,P3,26.994062,40.42736,1000.20056,9172,10.4
2025-08-23 17:26:16,P3,27.080586,40.018004,1000.1799,9261,10.35
2025-08-23 17:26:46,P3,27.068086,40.446316,1000.1886,9069,10.45
2025-08-23 17:27:16,P3,27.097578,40.131476,1000.169,9164,10.39
2025-08-23 17:27:46,P3,26.916523,40.190644,1000.16584,9261,10.3
2025-08-23 17:28:16,P3,27.477852,40.33722,1000.1833,9394,10.66
2025-08-23 17:28:46,P3,27.058906,40.157384,1000.1614,9140,10.37
2025-08-23 17:29:16,P3,26.946796,39.9629,1000.1489,9213,10.26
2025-08-23 17:29:46,P3,26.780196,40.100884,1000.1711,9344,10.2
2025-08-23 17:30:16,P3,26.642694,40.886764,1000.1562,9172,10.32
2025-08-23 17:30:46,P3,26.738008,40.4453,1000.14792,9237,10.26
2025-08-23 17:31:16,P3,26.630976,40.29947,1000.15408,9344,10.16
2025-08-23 17:31:46,P3,27.089374,40.782644,1000.1755,9471,10.55
2025-08-23 17:32:16,P3,26.710078,40.659632,1000.1623,9221,10.3
2025-08-23 17:32:46,P3,26.726876,40.16278,1000.161,9294,10.18
2025-08-23 17:33:16,P3,26.707148,40.08817,1000.1729,9394,10.15
2025-08-23 17:33:46,P3,26.7298052,40.41553,1000.1811,9188,10.25
2025-08-23 17:34:16,P3,26.81418,39.948284,1000.16668,9286,10.18
2025-08-23 17:34:46,P3,26.750704,39.715476,1000.1656,9369,10.08
2025-08-23 17:35:16,P3,27.093478,40.258324,1000.174,9522,10.42
2025-08-23 17:35:46,P3,26.540156,40.457004,1000.1677,9286,10.15
2025-08-23 17:36:16,P3,26.49035,40.336536,1000.15096,9352,10.09
2025-08-23 17:36:46,P3,26.48215,40.139428,1000.17552,9453,10.04
2025-08-23 17:37:16,P3,26.508126,40.53799,1000.15348,9253,10.15
2025-08-23 17:37:46,P3,26.603828,40.078696,1000.17192,9327,10.09
2025-08-23 17:38:16,P3,26.66965,39.81905,1000.1814,9386,10.06
2025-08-23 17:38:46,P3,27.196602,39.983316,1000.19052,9522,10.4
2025-08-23 17:39:16,P3,26.746406,39.97563,1000.1822,9270,10.15
2025-08-23 17:39:46,P3,26.750116,39.58038,1000.18368,9336,10.05
2025-08-23 17:40:16,P3,26.7634,39.33934,1000.20332,9436,9.99
2025-08-23 17:40:46,P3,26.707148,39.94857,1000.1925,9237,10.12
2025-08-23 17:41:16,P3,26.674532,39.763252,1000.1961,9319,10.05
2025-08-23 17:41:46,P3,26.687422,39.534056,1000.2,9419,10.0
2025-08-23 17:42:16,P3,27.277852,39.816956,1000.2218,9513,10.41
2025-08-23 17:42:46,P3,26.641132,40.178352,1000.20624,9294,10.14
2025-08-23 17:43:16,P3,26.36164,40.321576,1000.21216,9386,10.02
2025-08-23 17:43:46,P3,26.265742,40.35015,1000.21452,9453,9.97
2025-08-23 17:44:16,P3,26.0811716,41.2537,1000.21016,9148,10.09
2025-08-23 17:44:46,P3,25.930392,41.15458,1000.22092,9294,9.98
2025-08-23 17:45:16,P3,25.709688,41.31586,1000.2152,9419,9.9
2025-08-23 17:45:46,P3,26.196796,42.00616,1000.2201,9548,10.34
2025-08-23 17:46:16,P3,25.794258,41.955672,1000.22732,9302,10.1
2025-08-23 17:46:46,P3,25.853632,41.61557,1000.2329,9361,10.05
2025-08-23 17:47:16,P3,26.016328,41.122936,1000.23668,9453,10.02
2025-08-23 17:47:46,P3,26.01789,41.52015,1000.2349,9270,10.12
2025-08-23 17:48:16,P3,25.987032,41.1079136,1000.2414,9377,10.0
2025-08-23 17:48:46,P3,25.880586,41.017064,1000.2466,9479,9.92
2025-08-23 17:49:16,P3,26.343866,41.477672,1000.28216,9609,10.29
2025-08-23 17:49:46,P3,25.799726,41.5408032,1000.2598,9386,10.0
2025-08-23 17:50:16,P3,25.625116,41.30442,1000.25616,9471,9.85
2025-08-23 17:50:46,P3,25.456954,41.472416,1000.26296,9592,9.8
2025-08-23 17:51:16,P3,25.350702,42.236848,1000.2656,9411,9.92
2025-08-23 17:51:46,P3,25.316328,42.10826,1000.2791,9505,9.87
2025-08-23 17:52:16,P3,25.186836,42.10307,1000.2924,9592,9.8
2025-08-23 17:52:46,P3,25.633126,42.71322,1000.296,9734,10.19
2025-08-23 17:53:16,P3,25.182734,42.72844,1000.296,9479,9.94
2025-08-23 17:53:46,P3,25.122578,42.461376,1000.3197,9557,9.84
2025-08-23 17:54:16,P3,25.13254,42.419084,1000.3256,9645,9.84
2025-08-23 17:54:46,P3,25.059492,42.916928,1000.3303,9479,9.91
2025-08-23 17:55:16,P3,25.049726,42.648532,1000.338,9557,9.85
2025-08-23 17:55:46,P3,25.012812,42.563896,1000.3421,9654,9.81
2025-08-23 17:56:16,P3,25.469842,42.87892,1000.34984,9789,10.14
2025-08-23 17:56:46,P3,24.982734,42.811928,1000.3521,9557,9.85
2025-08-23 17:57:16,P3,24.916914,43.695568,1000.3505,9566,10.01
2025-08-23 17:57:46,P3,25.26789,47.94084,1000.382,9636,11.2
2025-08-23 17:58:16,P3,25.46418,50.42372,1000.40048,9419,11.91
2025-08-23 17:58:46,P3,25.696406,48.589012,1000.3967,9566,11.63
2025-08-23 17:59:16,P3,25.567304,46.85514,1000.396,9698,11.14
2025-08-23 17:59:46,P3,25.94504,47.014652,1000.42716,9844,11.41
2025-08-23 18:00:16,P3,25.409102,46.905076,1000.42132,9627,11.05
2025-08-23 18:00:46,P3,25.341914,46.25538,1000.4196,9707,10.86
2025-08-23 18:01:16,P3,25.478046,45.840348,1000.4199,9789,10.84
2025-08-23 18:01:46,P3,25.561446,46.02162,1000.4207,9557,10.93
2025-08-23 18:02:16,P3,25.690156,45.431488,1000.43648,9636,10.87
2025-08-23 18:02:46,P3,25.766132,44.6773,1000.4433,9707,10.74
2025-08-23 18:03:16,P3,26.38,44.589824,1000.467,9835,11.09
2025-08-23 18:03:46,P3,25.954806,44.299552,1000.44384,9566,10.76
2025-08-23 18:04:16,P3,25.952656,43.706776,1000.464,9636,10.61
2025-08-23 18:04:49,P3,25.978632,43.50978,1000.4778,9725,10.58
2025-08-23 18:05:23,P3,25.925118,43.851896,1000.4755,9531,10.63
2025-08-23 18:05:46,P3,25.87668,43.744764,1000.47704,9539,10.58
2025-08-23 18:06:16,P3,25.832538,43.42225,1000.4748,9627,10.47
2025-08-23 18:06:46,P3,25.710078,43.30337,1000.4874,9725,10.37
