start,end,duration_min,peak_time,peak_co2,start_co2,end_co2,rise_time_min,rise_rate_ppm_min,est_people_heuristic,est_people_mass,est_people_band,device_id
2025-07-29 15:01:51,2025-07-29 15:30:21,28.5,2025-07-29 15:27:51,725.0,626.0,721.0,26.0,3.8076923076923075,5.2,0.1,30-60% cap,P2
2025-07-29 15:46:51,2025-07-29 16:53:20,66.48333333333333,2025-07-29 16:26:50,765.0,578.0,658.0,39.983333333333334,4.676948728636932,6.4,0.1,30-60% cap,P2
2025-07-29 17:04:50,2025-07-29 17:26:50,22.0,2025-07-29 17:24:50,688.0,635.0,684.0,20.0,2.65,3.7,0.0,30-60% cap,P2
2025-07-29 17:55:20,2025-07-29 18:18:50,23.5,2025-07-29 18:18:50,643.0,528.0,643.0,23.5,4.8936170212765955,6.7,0.1,30-60% cap,P2
2025-07-29 18:34:50,2025-07-29 18:48:50,14.0,2025-07-29 18:48:20,607.0,544.0,607.0,13.5,4.666666666666667,6.4,0.1,30-60% cap,P2
2025-07-29 19:11:50,2025-07-29 19:32:50,21.0,2025-07-29 19:32:20,579.0,506.0,579.0,20.5,3.5609756097560976,4.9,0.1,30-60% cap,P2
2025-07-29 19:48:50,2025-07-29 20:14:50,26.0,2025-07-29 20:14:20,566.0,535.0,566.0,25.5,1.2156862745098038,1.7,0.0,10-30% cap,P2
2025-07-29 20:36:20,2025-07-29 20:59:20,23.0,2025-07-29 20:54:50,542.0,496.0,541.0,18.5,2.4864864864864864,3.4,0.0,10-30% cap,P2
2025-07-30 00:29:49,2025-07-30 00:39:49,10.0,2025-07-30 00:29:49,426.0,426.0,425.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-30 00:50:49,2025-07-30 01:03:49,13.0,2025-07-30 00:50:49,422.0,422.0,421.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-30 01:26:19,2025-07-30 01:38:49,12.5,2025-07-30 01:26:19,418.0,418.0,417.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-30 02:11:19,2025-07-30 02:16:19,5.0,2025-07-30 02:11:19,413.0,413.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-30 02:33:19,2025-07-30 02:40:19,7.0,2025-07-30 02:33:19,412.0,412.0,411.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-30 08:12:48,2025-07-30 08:32:17,19.483333333333334,2025-07-30 08:32:17,425.0,409.0,425.0,19.483333333333334,0.8212147134302823,1.1,0.0,~0-10% cap,P2
2025-07-30 08:46:47,2025-07-30 09:07:47,21.0,2025-07-30 09:07:17,458.0,411.0,458.0,20.5,2.292682926829268,3.2,0.0,10-30% cap,P2
2025-07-30 09:18:17,2025-07-30 09:30:18,12.016666666666667,2025-07-30 09:30:18,456.0,442.0,456.0,12.016666666666667,1.1650485436893203,1.6,0.0,10-30% cap,P2
2025-07-30 09:41:47,2025-07-30 10:06:47,25.0,2025-07-30 10:06:17,524.0,443.0,523.0,24.5,3.306122448979592,4.6,0.1,30-60% cap,P2
2025-07-30 10:30:47,2025-07-30 12:21:17,110.5,2025-07-30 12:02:17,524.0,450.0,493.0,91.5,0.8087431693989071,1.1,0.0,~0-10% cap,P2
2025-07-30 12:39:20,2025-07-30 13:13:20,34.0,2025-07-30 13:13:20,670.0,472.0,670.0,34.0,5.823529411764706,8.0,0.1,60-90% cap,P2
2025-07-30 13:32:50,2025-07-30 16:07:49,154.98333333333332,2025-07-30 15:01:19,841.0,577.0,658.0,88.48333333333333,2.983612733094745,4.1,0.1,30-60% cap,P2
2025-07-30 16:34:49,2025-07-30 16:58:49,24.0,2025-07-30 16:51:19,613.0,558.0,612.0,16.5,3.3333333333333335,4.6,0.1,30-60% cap,P2
2025-07-30 17:27:49,2025-07-30 19:00:19,92.5,2025-07-30 18:43:49,737.0,562.0,670.0,76.0,2.3026315789473686,3.2,0.0,10-30% cap,P2
2025-07-30 19:27:49,2025-07-30 19:48:48,20.983333333333334,2025-07-30 19:48:48,628.0,552.0,628.0,20.983333333333334,3.621922160444797,5.0,0.1,30-60% cap,P2
2025-07-30 20:12:48,2025-07-30 20:29:18,16.5,2025-07-30 20:29:18,600.0,534.0,600.0,16.5,4.0,5.5,0.1,30-60% cap,P2
2025-07-30 20:45:49,2025-07-30 20:52:49,7.0,2025-07-30 20:52:49,580.0,554.0,580.0,7.0,3.7142857142857144,5.1,0.1,30-60% cap,P2
2025-07-31 01:47:47,2025-07-31 02:06:17,18.5,2025-07-31 01:47:47,444.0,444.0,442.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-31 02:22:17,2025-07-31 02:34:47,12.5,2025-07-31 02:22:47,441.0,440.0,439.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-07-31 03:11:47,2025-07-31 03:18:17,6.5,2025-07-31 03:11:47,435.0,435.0,435.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-31 03:31:17,2025-07-31 03:39:47,8.5,2025-07-31 03:31:48,433.0,432.0,433.0,0.5166666666666667,1.9354838709677418,2.7,0.0,10-30% cap,P2
2025-07-31 03:53:17,2025-07-31 04:21:17,28.0,2025-07-31 03:57:17,433.0,432.0,431.0,4.0,0.25,0.3,0.0,~0-10% cap,P2
2025-07-31 04:33:47,2025-07-31 04:41:47,8.0,2025-07-31 04:33:47,429.0,429.0,429.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-31 04:52:47,2025-07-31 05:03:17,10.5,2025-07-31 04:57:17,429.0,428.0,428.0,4.5,0.2222222222222222,0.3,0.0,~0-10% cap,P2
2025-07-31 05:29:17,2025-07-31 05:44:47,15.5,2025-07-31 05:44:17,428.0,427.0,428.0,15.0,0.06666666666666667,0.1,0.0,~0-10% cap,P2
2025-07-31 05:58:17,2025-07-31 06:51:46,53.483333333333334,2025-07-31 05:58:17,425.0,425.0,424.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-31 07:21:16,2025-07-31 07:30:16,9.0,2025-07-31 07:24:16,423.0,422.0,421.0,3.0,0.3333333333333333,0.5,0.0,~0-10% cap,P2
2025-07-31 07:56:16,2025-07-31 08:02:46,6.5,2025-07-31 07:56:16,409.0,409.0,409.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-07-31 08:27:16,2025-07-31 08:43:46,16.5,2025-07-31 08:43:16,455.0,413.0,455.0,16.0,2.625,3.6,0.0,30-60% cap,P2
2025-07-31 08:54:16,2025-07-31 09:24:16,30.0,2025-07-31 09:24:16,530.0,433.0,530.0,30.0,3.2333333333333334,4.5,0.1,30-60% cap,P2
2025-07-31 09:37:16,2025-07-31 10:49:16,72.0,2025-07-31 10:47:46,695.0,506.0,687.0,70.5,2.6808510638297873,3.7,0.0,30-60% cap,P2
2025-07-31 11:03:46,2025-07-31 11:21:16,17.5,2025-07-31 11:15:48,683.0,641.0,676.0,12.033333333333333,3.490304709141274,4.8,0.1,30-60% cap,P2
2025-07-31 11:33:16,2025-07-31 18:14:14,400.96666666666664,2025-07-31 15:06:45,1169.0,647.0,741.0,213.48333333333332,2.4451557498633774,3.4,0.0,10-30% cap,P2
2025-07-31 18:25:44,2025-07-31 18:44:44,19.0,2025-07-31 18:43:14,743.0,660.0,742.0,17.5,4.742857142857143,6.5,0.1,30-60% cap,P2
2025-07-31 18:58:44,2025-07-31 19:17:44,19.0,2025-07-31 19:15:44,738.0,675.0,736.0,17.0,3.7058823529411766,5.1,0.1,30-60% cap,P2
2025-07-31 19:28:14,2025-07-31 19:51:44,23.5,2025-07-31 19:49:14,702.0,655.0,701.0,21.0,2.238095238095238,3.1,0.0,10-30% cap,P2
2025-07-31 20:05:14,2025-07-31 20:12:44,7.5,2025-07-31 20:12:14,667.0,637.0,667.0,7.0,4.285714285714286,5.9,0.1,30-60% cap,P2
2025-07-31 20:26:44,2025-07-31 20:44:14,17.5,2025-07-31 20:26:44,664.0,664.0,642.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 02:11:13,2025-08-01 02:29:43,18.5,2025-08-01 02:11:13,461.0,461.0,460.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 03:27:43,2025-08-01 04:02:13,34.5,2025-08-01 03:27:43,452.0,452.0,448.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 04:39:12,2025-08-01 04:45:46,6.566666666666666,2025-08-01 04:39:12,446.0,446.0,446.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 04:59:12,2025-08-01 06:22:42,83.5,2025-08-01 04:59:12,445.0,445.0,440.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 06:36:42,2025-08-01 07:03:42,27.0,2025-08-01 06:36:42,440.0,440.0,438.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-01 07:23:12,2025-08-01 07:38:42,15.5,2025-08-01 07:38:12,440.0,437.0,440.0,15.0,0.2,0.3,0.0,~0-10% cap,P2
2025-08-01 08:21:42,2025-08-01 09:06:42,45.0,2025-08-01 09:06:12,469.0,411.0,469.0,44.5,1.303370786516854,1.8,0.0,10-30% cap,P2
2025-08-01 09:18:12,2025-08-01 11:45:41,147.48333333333332,2025-08-01 11:28:11,1232.0,461.0,741.0,129.98333333333332,5.93152968329273,8.0,0.1,60-90% cap,P2
2025-08-01 12:03:41,2025-08-01 12:11:12,7.516666666666667,2025-08-01 12:11:12,668.0,605.0,668.0,7.516666666666667,8.381374722838137,8.0,0.1,>=90% cap,P2
2025-08-01 12:24:41,2025-08-01 16:34:10,249.48333333333332,2025-08-01 15:31:40,1135.0,596.0,727.0,186.98333333333332,2.882609858276139,4.0,0.0,30-60% cap,P2
2025-08-01 16:47:10,2025-08-01 18:10:10,83.0,2025-08-01 17:39:40,952.0,703.0,750.0,52.5,4.742857142857143,6.5,0.1,30-60% cap,P2
2025-08-01 18:39:10,2025-08-01 18:53:10,14.0,2025-08-01 18:52:40,644.0,621.0,644.0,13.5,1.7037037037037037,2.3,0.0,10-30% cap,P2
2025-08-01 19:03:40,2025-08-01 19:33:40,30.0,2025-08-01 19:18:10,627.0,602.0,607.0,14.5,1.7241379310344827,2.4,0.0,10-30% cap,P2
2025-08-01 20:12:10,2025-08-01 20:24:10,12.0,2025-08-01 20:15:40,558.0,552.0,558.0,3.5,1.7142857142857142,2.4,0.0,10-30% cap,P2
2025-08-01 20:36:10,2025-08-01 21:02:10,26.0,2025-08-01 20:39:40,538.0,534.0,532.0,3.5,1.1428571428571428,1.6,0.0,10-30% cap,P2
2025-08-01 23:36:39,2025-08-01 23:47:09,10.5,2025-08-01 23:36:39,459.0,459.0,457.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 01:19:09,2025-08-02 01:28:09,9.0,2025-08-02 01:19:09,439.0,439.0,437.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 01:43:39,2025-08-02 02:04:39,21.0,2025-08-02 01:43:39,436.0,436.0,433.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 02:18:09,2025-08-02 02:25:08,6.983333333333333,2025-08-02 02:18:09,431.0,431.0,431.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 02:38:09,2025-08-02 03:07:08,28.983333333333334,2025-08-02 02:38:09,431.0,431.0,428.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 03:32:38,2025-08-02 03:43:08,10.5,2025-08-02 03:39:38,425.0,424.0,425.0,7.0,0.14285714285714285,0.2,0.0,~0-10% cap,P2
2025-08-02 03:59:38,2025-08-02 04:17:38,18.0,2025-08-02 03:59:38,423.0,423.0,423.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 05:07:38,2025-08-02 05:12:38,5.0,2025-08-02 05:12:08,421.0,420.0,421.0,4.5,0.2222222222222222,0.3,0.0,~0-10% cap,P2
2025-08-02 05:25:08,2025-08-02 05:40:38,15.5,2025-08-02 05:25:08,421.0,421.0,420.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 05:54:08,2025-08-02 06:57:08,63.0,2025-08-02 05:54:08,420.0,420.0,420.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 07:15:38,2025-08-02 07:28:38,13.0,2025-08-02 07:28:08,419.0,418.0,419.0,12.5,0.08,0.1,0.0,~0-10% cap,P2
2025-08-02 08:57:37,2025-08-02 09:16:07,18.5,2025-08-02 09:15:37,420.0,417.0,420.0,18.0,0.16666666666666666,0.2,0.0,~0-10% cap,P2
2025-08-02 09:33:07,2025-08-02 10:11:07,38.0,2025-08-02 09:40:37,419.0,418.0,419.0,7.5,0.13333333333333333,0.2,0.0,~0-10% cap,P2
2025-08-02 10:46:37,2025-08-02 10:58:37,12.0,2025-08-02 10:46:37,418.0,418.0,418.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 11:10:37,2025-08-02 11:56:37,46.0,2025-08-02 11:37:37,419.0,416.0,416.0,27.0,0.1111111111111111,0.2,0.0,~0-10% cap,P2
2025-08-02 12:37:07,2025-08-02 12:42:37,5.5,2025-08-02 12:37:07,413.0,413.0,412.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 19:37:05,2025-08-02 20:00:35,23.5,2025-08-02 19:50:05,413.0,411.0,412.0,13.0,0.15384615384615385,0.2,0.0,~0-10% cap,P2
2025-08-02 20:16:05,2025-08-02 20:27:05,11.0,2025-08-02 20:16:35,413.0,412.0,412.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-02 20:37:35,2025-08-02 20:49:05,11.5,2025-08-02 20:38:05,413.0,412.0,412.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-02 21:02:35,2025-08-02 21:48:05,45.5,2025-08-02 21:12:05,413.0,412.0,412.0,9.5,0.10526315789473684,0.1,0.0,~0-10% cap,P2
2025-08-02 22:04:05,2025-08-02 22:35:35,31.5,2025-08-02 22:04:05,412.0,412.0,411.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-02 23:31:05,2025-08-03 00:24:05,53.0,2025-08-03 00:23:35,413.0,412.0,413.0,52.5,0.01904761904761905,0.0,0.0,~0-10% cap,P2
2025-08-03 00:34:34,2025-08-03 00:51:35,17.016666666666666,2025-08-03 00:34:34,414.0,414.0,414.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 01:18:04,2025-08-03 01:24:04,6.0,2025-08-03 01:18:04,412.0,412.0,412.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 02:05:34,2025-08-03 02:12:34,7.0,2025-08-03 02:05:34,412.0,412.0,412.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 03:16:39,2025-08-03 03:22:09,5.5,2025-08-03 03:16:39,413.0,413.0,413.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 03:38:39,2025-08-03 04:33:09,54.5,2025-08-03 04:07:09,415.0,412.0,415.0,28.5,0.10526315789473684,0.1,0.0,~0-10% cap,P2
2025-08-03 05:01:09,2025-08-03 05:07:39,6.5,2025-08-03 05:01:09,415.0,415.0,415.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 05:20:09,2025-08-03 05:52:08,31.983333333333334,2025-08-03 05:24:39,416.0,415.0,416.0,4.5,0.2222222222222222,0.3,0.0,~0-10% cap,P2
2025-08-03 06:21:38,2025-08-03 06:48:39,27.016666666666666,2025-08-03 06:31:38,417.0,416.0,417.0,10.0,0.1,0.1,0.0,~0-10% cap,P2
2025-08-03 07:00:08,2025-08-03 07:09:08,9.0,2025-08-03 07:01:08,417.0,416.0,416.0,1.0,1.0,1.4,0.0,10-30% cap,P2
2025-08-03 07:40:08,2025-08-03 07:51:08,11.0,2025-08-03 07:40:08,417.0,417.0,416.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 13:48:07,2025-08-03 14:01:07,13.0,2025-08-03 13:48:07,409.0,409.0,409.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-03 16:33:07,2025-08-03 17:02:37,29.5,2025-08-03 16:52:37,417.0,413.0,417.0,19.5,0.20512820512820512,0.3,0.0,~0-10% cap,P2
2025-08-03 17:13:36,2025-08-03 17:25:06,11.5,2025-08-03 17:24:36,419.0,417.0,419.0,11.0,0.18181818181818182,0.3,0.0,~0-10% cap,P2
2025-08-03 17:41:36,2025-08-03 18:22:36,41.0,2025-08-03 18:22:06,422.0,420.0,422.0,40.5,0.04938271604938271,0.1,0.0,~0-10% cap,P2
2025-08-03 19:09:36,2025-08-03 20:42:36,93.0,2025-08-03 20:42:36,433.0,424.0,433.0,93.0,0.0967741935483871,0.1,0.0,~0-10% cap,P2
2025-08-03 20:56:06,2025-08-03 22:21:36,85.5,2025-08-03 22:21:36,442.0,434.0,442.0,85.5,0.0935672514619883,0.1,0.0,~0-10% cap,P2
2025-08-03 22:35:05,2025-08-03 22:46:05,11.0,2025-08-03 22:41:06,443.0,441.0,443.0,6.016666666666667,0.33240997229916897,0.5,0.0,~0-10% cap,P2
2025-08-03 23:14:35,2025-08-03 23:56:05,41.5,2025-08-03 23:30:05,445.0,443.0,445.0,15.5,0.12903225806451613,0.2,0.0,~0-10% cap,P2
2025-08-04 00:07:35,2025-08-04 00:13:05,5.5,2025-08-04 00:08:06,446.0,445.0,446.0,0.5166666666666667,1.9354838709677418,2.7,0.0,10-30% cap,P2
2025-08-04 01:00:05,2025-08-04 01:50:35,50.5,2025-08-04 01:41:05,449.0,447.0,449.0,41.0,0.04878048780487805,0.1,0.0,~0-10% cap,P2
2025-08-04 02:07:35,2025-08-04 03:47:05,99.5,2025-08-04 03:36:05,454.0,449.0,454.0,88.5,0.05649717514124294,0.1,0.0,~0-10% cap,P2
2025-08-04 05:24:34,2025-08-04 05:48:34,24.0,2025-08-04 05:44:05,454.0,452.0,454.0,19.516666666666666,0.10247651579846286,0.1,0.0,~0-10% cap,P2
2025-08-04 06:00:34,2025-08-04 06:13:34,13.0,2025-08-04 06:13:34,482.0,453.0,482.0,13.0,2.230769230769231,3.1,0.0,10-30% cap,P2
2025-08-04 06:30:04,2025-08-04 06:41:04,11.0,2025-08-04 06:30:04,469.0,469.0,469.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-04 06:55:04,2025-08-04 07:31:04,36.0,2025-08-04 07:21:04,493.0,469.0,485.0,26.0,0.9230769230769231,1.3,0.0,~0-10% cap,P2
2025-08-04 08:13:04,2025-08-04 08:29:04,16.0,2025-08-04 08:29:04,490.0,478.0,490.0,16.0,0.75,1.0,0.0,~0-10% cap,P2
2025-08-04 08:43:04,2025-08-04 09:16:34,33.5,2025-08-04 09:16:34,528.0,480.0,528.0,33.5,1.4328358208955223,2.0,0.0,10-30% cap,P2
2025-08-04 09:27:34,2025-08-04 10:28:33,60.983333333333334,2025-08-04 10:28:33,678.0,526.0,678.0,60.983333333333334,2.492484285323859,3.4,0.0,10-30% cap,P2
2025-08-04 10:41:33,2025-08-04 10:56:03,14.5,2025-08-04 10:50:33,646.0,610.0,638.0,9.0,4.0,5.5,0.1,30-60% cap,P2
2025-08-04 11:06:33,2025-08-04 12:15:33,69.0,2025-08-04 11:56:34,741.0,630.0,724.0,50.016666666666666,2.2192602465844717,3.1,0.0,10-30% cap,P2
2025-08-04 12:28:33,2025-08-04 12:48:33,20.0,2025-08-04 12:47:03,750.0,657.0,745.0,18.5,5.027027027027027,6.9,0.1,60-90% cap,P2
2025-08-04 12:59:03,2025-08-04 17:29:02,269.98333333333335,2025-08-04 14:53:33,1102.0,648.0,748.0,114.5,3.965065502183406,5.5,0.1,30-60% cap,P2
2025-08-04 17:43:32,2025-08-04 18:22:32,39.0,2025-08-04 17:58:32,711.0,688.0,705.0,15.0,1.5333333333333334,2.1,0.0,10-30% cap,P2
2025-08-04 18:34:02,2025-08-04 18:44:02,10.0,2025-08-04 18:42:32,696.0,641.0,695.0,8.5,6.470588235294118,8.0,0.1,60-90% cap,P2
2025-08-04 19:00:32,2025-08-04 19:08:32,8.0,2025-08-04 19:08:32,661.0,627.0,661.0,8.0,4.25,5.9,0.1,30-60% cap,P2
2025-08-04 20:18:02,2025-08-04 20:26:02,8.0,2025-08-04 20:25:32,576.0,569.0,576.0,7.5,0.9333333333333333,1.3,0.0,~0-10% cap,P2
2025-08-05 00:23:01,2025-08-05 00:29:01,6.0,2025-08-05 00:23:31,454.0,453.0,453.0,0.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-05 01:01:01,2025-08-05 01:06:31,5.5,2025-08-05 01:01:01,446.0,446.0,446.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-05 02:31:31,2025-08-05 02:40:30,8.983333333333333,2025-08-05 02:31:31,434.0,434.0,433.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-05 03:09:00,2025-08-05 03:15:30,6.5,2025-08-05 03:10:00,433.0,432.0,433.0,1.0,1.0,1.4,0.0,10-30% cap,P2
2025-08-05 04:10:30,2025-08-05 04:24:00,13.5,2025-08-05 04:20:00,432.0,431.0,432.0,9.5,0.10526315789473684,0.1,0.0,~0-10% cap,P2
2025-08-05 04:36:30,2025-08-05 05:02:30,26.0,2025-08-05 05:02:00,434.0,433.0,434.0,25.5,0.0392156862745098,0.1,0.0,~0-10% cap,P2
2025-08-05 05:20:30,2025-08-05 05:38:30,18.0,2025-08-05 05:38:00,435.0,433.0,435.0,17.5,0.11428571428571428,0.2,0.0,~0-10% cap,P2
2025-08-05 05:50:00,2025-08-05 06:08:30,18.5,2025-08-05 06:08:00,437.0,435.0,437.0,18.0,0.1111111111111111,0.2,0.0,~0-10% cap,P2
2025-08-05 07:04:00,2025-08-05 07:13:00,9.0,2025-08-05 07:04:00,436.0,436.0,436.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-05 08:22:59,2025-08-05 08:42:00,19.016666666666666,2025-08-05 08:42:00,449.0,411.0,449.0,19.016666666666666,1.9982471516213849,2.8,0.0,10-30% cap,P2
2025-08-05 08:57:59,2025-08-05 12:03:29,185.5,2025-08-05 11:51:59,1051.0,415.0,758.0,174.0,3.6551724137931036,5.0,0.1,30-60% cap,P2
2025-08-05 12:15:59,2025-08-05 15:46:58,210.98333333333332,2025-08-05 14:32:28,957.0,569.0,709.0,136.48333333333332,2.842837953352058,3.9,0.0,30-60% cap,P2
2025-08-05 16:00:28,2025-08-05 16:35:58,35.5,2025-08-05 16:33:58,724.0,651.0,713.0,33.5,2.1791044776119404,3.0,0.0,10-30% cap,P2
2025-08-05 16:46:58,2025-08-05 18:14:58,88.0,2025-08-05 18:11:58,764.0,696.0,753.0,85.0,0.8,1.1,0.0,~0-10% cap,P2
2025-08-05 18:25:58,2025-08-05 18:33:28,7.5,2025-08-05 18:32:58,678.0,666.0,678.0,7.0,1.7142857142857142,2.4,0.0,10-30% cap,P2
2025-08-05 18:47:58,2025-08-05 18:52:58,5.0,2025-08-05 18:52:58,655.0,643.0,655.0,5.0,2.4,3.3,0.0,10-30% cap,P2
2025-08-05 19:08:57,2025-08-05 19:20:27,11.5,2025-08-05 19:19:57,648.0,627.0,648.0,11.0,1.9090909090909092,2.6,0.0,10-30% cap,P2
2025-08-05 19:32:28,2025-08-05 19:38:27,5.983333333333333,2025-08-05 19:37:57,636.0,631.0,636.0,5.483333333333333,0.9118541033434651,1.3,0.0,~0-10% cap,P2
2025-08-05 19:53:57,2025-08-05 20:01:27,7.5,2025-08-05 20:00:57,613.0,607.0,613.0,7.0,0.8571428571428571,1.2,0.0,~0-10% cap,P2
2025-08-06 00:42:56,2025-08-06 00:49:26,6.5,2025-08-06 00:42:56,451.0,451.0,449.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 01:45:26,2025-08-06 01:55:56,10.5,2025-08-06 01:45:26,440.0,440.0,439.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 02:42:26,2025-08-06 02:56:26,14.0,2025-08-06 02:42:26,432.0,432.0,431.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 03:26:26,2025-08-06 03:34:56,8.5,2025-08-06 03:26:26,428.0,428.0,428.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 04:29:56,2025-08-06 04:51:56,22.0,2025-08-06 04:29:56,424.0,424.0,423.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 05:22:26,2025-08-06 05:51:25,28.983333333333334,2025-08-06 05:27:26,423.0,422.0,422.0,5.0,0.2,0.3,0.0,~0-10% cap,P2
2025-08-06 06:55:55,2025-08-06 07:28:25,32.5,2025-08-06 06:55:55,420.0,420.0,419.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-06 08:29:55,2025-08-06 09:03:25,33.5,2025-08-06 09:02:55,469.0,413.0,469.0,33.0,1.696969696969697,2.3,0.0,10-30% cap,P2
2025-08-06 09:21:25,2025-08-06 11:46:24,144.98333333333332,2025-08-06 11:44:55,724.0,460.0,723.0,143.5,1.8397212543554007,2.5,0.0,10-30% cap,P2
2025-08-06 12:08:24,2025-08-06 15:39:54,211.5,2025-08-06 15:26:24,1063.0,646.0,752.0,198.0,2.106060606060606,2.9,0.0,10-30% cap,P2
2025-08-06 16:05:54,2025-08-06 16:14:24,8.5,2025-08-06 16:09:24,648.0,641.0,648.0,3.5,2.0,2.8,0.0,10-30% cap,P2
2025-08-06 16:47:54,2025-08-06 18:38:23,110.48333333333333,2025-08-06 17:54:53,766.0,629.0,724.0,66.98333333333333,2.045284896740483,2.8,0.0,10-30% cap,P2
2025-08-06 18:53:53,2025-08-06 19:21:53,28.0,2025-08-06 18:56:53,701.0,696.0,690.0,3.0,1.6666666666666667,2.3,0.0,10-30% cap,P2
2025-08-07 01:33:52,2025-08-07 01:42:22,8.5,2025-08-07 01:33:52,446.0,446.0,445.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 01:56:52,2025-08-07 02:04:52,8.0,2025-08-07 01:56:52,442.0,442.0,441.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 03:15:52,2025-08-07 03:29:22,13.5,2025-08-07 03:18:52,434.0,433.0,434.0,3.0,0.3333333333333333,0.5,0.0,~0-10% cap,P2
2025-08-07 03:51:22,2025-08-07 04:01:52,10.5,2025-08-07 03:51:22,432.0,432.0,431.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 04:30:21,2025-08-07 04:50:22,20.016666666666666,2025-08-07 04:30:21,429.0,429.0,428.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 05:04:51,2025-08-07 05:18:22,13.516666666666667,2025-08-07 05:04:51,429.0,429.0,428.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 05:41:21,2025-08-07 05:47:21,6.0,2025-08-07 05:41:21,426.0,426.0,425.0,0.0,0.0,0.0,0.0,~0-10% cap,P2
2025-08-07 05:57:51,2025-08-07 07:30:51,93.0,2025-08-07 07:30:51,427.0,425.0,427.0,93.0,0.021505376344086023,0.0,0.0,~0-10% cap,P2
2025-08-07 07:41:51,2025-08-07 10:50:50,188.98333333333332,2025-08-07 10:50:20,661.0,427.0,661.0,188.48333333333332,1.2414890794942082,1.7,0.0,10-30% cap,P2
2025-08-07 11:02:51,2025-08-07 11:12:50,9.983333333333333,2025-08-07 11:12:20,675.0,626.0,675.0,9.483333333333333,5.166959578207382,7.1,0.1,60-90% cap,P2
2025-08-07 11:23:51,2025-08-07 11:55:20,31.483333333333334,2025-08-07 11:34:21,677.0,621.0,659.0,10.5,5.333333333333333,7.3,0.1,60-90% cap,P2
